iteration,month,price,solar_pv,wind,nuclear,conv_hydro,ccgt,cogen,total_gen,ren_gen,non_ren_gen,batt_in,batt_out,ph_in,ph_out,ren_share,lc_share,emissions
1,1,89.46810791791037,2.824260983050178,14.190361743698098,7.097388690476185,4.170422619047433,5.270442029901246,0.6335644676051849,36.08334132201519,22.795141889467295,13.288199432547897,0.4410706029632404,0.40697535339735974,0.30888037644878447,0.3794169916042845,0.618306091220053,0.820496511472719,2365.5286233545094
1,2,69.81623725348277,9.610851786710729,6.764921276730466,7.117199999999995,3.3854940476188555,2.3917214322109066,0.6330470698978351,32.051574150630515,21.592585207068403,10.458988943562122,0.6220160944207753,0.5292725189964445,1.2524242354407864,0.8666884713603977,0.6547591943431971,0.887870205527617,1335.885408586787
1,3,29.31256883589287,6.718195194960787,7.548661321597111,7.117199999999995,3.328773809523391,1.2321192873037663,0.6329417233940894,28.382767545921308,19.21795747510416,9.16481007081715,0.48981213195041107,0.4713728848002973,1.3134061726868258,1.0576843345483637,0.6612798636849303,0.9242351321808665,887.4485989197246
1,4,2.581106218343767,8.541622371044301,6.453878781766532,5.918873809523809,4.018571428565093,1.2321192872792504,0.6329417233755805,28.02053409999101,20.081050793840284,7.939483306150724,0.7102452378258926,0.6162781990842723,1.4486741390644238,0.9530719796904015,0.7048038933649258,0.9248727242105427,881.2384668357312
1,5,5.832622922632754,12.63675469112904,5.943224334826861,4.106700000000002,2.235541666663243,1.2321192872821105,0.6329417233767582,28.372382415377317,22.244913466464915,6.127468948912402,0.7836849754360566,0.6761904106016271,1.5845690181875758,1.064114730203444,0.7701321051771857,0.9241921378886,881.2751408592776
1,6,38.94776179034585,13.845180857714647,5.451590272402175,5.492551190476188,2.0317083333331043,1.2339374559790537,0.6328317097138679,30.7477007431713,23.170668089103533,7.577032654067769,0.6724732949501688,0.6308586758322313,1.6846278598126876,1.3646924939395333,0.7320066637880663,0.9261121149024928,896.1367776206661
1,7,56.37232333915612,13.973268904599971,7.42675138689628,7.117199999999995,1.606130952380733,2.4897228020140165,0.6328317097674228,35.31153535559125,24.754973003773518,10.55656235181773,0.619847760517348,0.569015625281266,1.5456469109487518,1.2763010290650127,0.6736170663129645,0.8906623194362082,1371.0114769234233
1,8,55.02805464019408,13.740336495943355,6.966181920262064,7.058613690476186,2.2078452380950284,1.429612512046833,0.6328317097199933,33.954622305035585,24.521141490179915,9.433480814855656,0.7124626058297897,0.654808927555942,1.600261852530507,1.2199304421679529,0.6995233878724122,0.9238972159246261,988.3632368942762
1,9,69.69865874397313,9.519885067170275,9.256541523317258,7.109182738095236,2.1748333333331966,2.6841400150800703,0.6323135342020811,32.95984930077644,22.242471588638207,10.717377712138228,0.6760042011416088,0.57014766106194,1.289477320380256,0.7923378835176559,0.6469730465902026,0.8782459900755105,1434.9824920873755
1,10,66.5127088223032,5.871047122828645,18.58451209766771,1.5313750000000002,1.9417857142855466,1.8667522992373466,0.6322913091872369,31.991515036375706,27.668645177389603,4.322869858986105,0.6822158756128621,0.6018669117464996,1.1486400761324478,0.7982230776862316,0.8570955155423206,0.9074575244952702,1140.8752840580244
1,11,125.98599274316268,7.822446090986499,9.91444127592118,1.763997470238094,2.7238869047617986,5.830925874132727,0.6317956920601512,30.65848379133984,22.104660745041546,8.553823046298302,0.4463960005798323,0.4101741170143729,0.7499434936236932,0.5704067360119895,0.6993926416043906,0.7610597940260663,2575.70505328291
1,12,144.71243379199655,5.279031014668074,12.51117380894813,1.7792999999999988,3.6562023809521937,3.5542954713621797,0.6313483030482434,29.501971345692564,23.221672555503403,6.280298790189159,0.4396895799738608,0.4425135890646419,0.45880699758175775,0.5416514885302646,0.7815707193031737,0.8444705382113733,1753.19661902435
2,1,25.192657403157742,5.591709343531281,15.083001061655423,7.117199999999995,4.5566309523809245,1.5785599673990325,0.6422018903349845,36.22245929974614,26.68196594341745,9.540493356328701,0.45768590223661587,0.41180069468751784,1.3314321625999146,0.9748255376828383,0.728370714615948,0.9301373594875477,1011.3763876843827
2,2,0.279500036405336,5.530599408027387,12.516023498501264,6.342261309523811,5.92413184138336,1.2370830231436092,0.642201890331225,33.1407505654275,24.780503277202175,8.360247288225342,0.6126594154180302,0.5524536187446073,0.4819202942274461,0.367645472138532,0.7428715340796705,0.9378499107819804,873.7636880741721
2,3,0.012262504253055898,8.587172980714973,14.684446565989358,6.111400000000001,3.1981009590045257,1.2370830231424332,0.6409466333787484,35.25545356135505,27.127322839609253,8.128130721745787,0.7609775114514381,0.6652036453044735,0.21849748674186353,0.003245219283128961,0.7655191745992237,0.9418212255148688,873.148612165967
2,4,29.147809524323822,10.239165718633263,7.465691887048,5.936929166666668,3.076767857142675,2.0237106249912027,0.6409484419483105,30.999469236975123,22.192765827288675,8.806703409686442,0.3501073728543038,0.3451913533494958,1.4257710529992447,1.327073945639929,0.699078023695639,0.8997001258411369,1171.610680529106
2,5,1.5701455780576399,13.046538350890037,8.035560047778128,5.1998976190476185,1.9900416666660745,1.2370830231420205,0.6396992888973645,31.188844901200994,23.968133370194874,7.220711531006121,0.5381309001232281,0.4542230926246169,1.587492643028906,0.9328738262648222,0.7562780840767421,0.9316786500005266,873.7634363494792
2,6,46.25477172545287,10.586275685253447,8.283401080156588,4.987675000000003,2.2260357142856955,2.113356849674159,0.6380124631948426,30.401072935936412,22.425773333592264,7.975299602344149,0.3644907089964227,0.3581363562587986,1.4461100631235275,1.2993874605973164,0.7188495383336375,0.8929349663091737,1209.606917906437
2,7,21.8041101415218,13.868469385488808,6.413990738206754,7.117199999999995,2.219261904758826,1.8172917196450336,0.6380140456858776,33.265124026353526,23.50398422793389,9.761139798419633,0.44001854170238375,0.3814374060671337,1.7373321578790117,1.246553279501193,0.6882509396998726,0.9139054822698466,1092.0713575466682
2,8,28.71902244860582,12.849597812520907,7.73469697776669,7.117199999999995,1.8394940476184334,1.7519680270924078,0.6373084793737972,33.07156021505865,23.36551664006805,9.70604357499059,0.4466741145227128,0.3864912684762926,1.6416851109576804,1.0729047585500648,0.6898342471218728,0.9145267997936389,1070.7236988848995
2,9,93.35453287874762,11.279809699659783,5.841294905930395,7.115843452380949,1.3040416666666457,3.6700808153793028,0.6373098358013032,31.43879580882728,19.715068033385393,11.7237277754419,0.37741938225303123,0.3396774439891479,1.41649453092408,1.062370898162533,0.5966926425384533,0.8349802990775647,1784.4580860907586
2,10,144.86502424371042,10.033066920703183,7.120719617775625,1.55393005952381,1.4589821428571397,7.1137630998955785,0.637312774722188,29.564871853716454,19.94226558292159,9.622606270794869,0.2889461890235043,0.2650869657637057,1.0856795556568497,0.8233696766399752,0.6379491537521511,0.693089053899926,3028.1196814864707
2,11,176.808949648817,7.2498113633141354,12.594450993727653,1.6838267857142823,1.4002678571428375,7.97641792704077,0.6369307154233516,33.31626927509339,22.70035125268384,10.615918022409549,0.23764571480468943,0.20884574764807687,0.7621745950859165,0.5625209363625178,0.6597722968733057,0.7123273088082547,3338.7509294450947
2,12,301.77768675784216,5.557667152135475,8.740137696171505,1.4950176587301593,3.303672619047642,13.074445108524234,0.6748104843496527,35.042004366555766,19.393708702299545,15.648295664256217,0.12210030899392504,0.14179860403982825,0.0698005320948335,0.2978125917653222,0.5489671102663035,0.5926856757108349,5260.926652928947
