iteration,hour,price,solar_pv,wind,nuclear,conv_hydro,ccgt,cogen,total_gen,ren_gen,non_ren_gen,batt_in,batt_out,ph_in,ph_out,ren_share,lc_share,emissions
1,1,129.93050274949442,0.04815543434716357,11.386721840866153,3.0682025018268395,3.33365305557742,6.645996100995957,0.6249809148459411,27.184304968112574,16.523589366137735,10.660715601974836,0.00041005224077588404,0.0013763910681644717,0.2389105222499777,0.6268375143327569,0.6020406861644888,0.7174300021485946,2860.863401964185
1,2,126.10817116245228,0.04707139066895353,11.164517295190642,3.068802890003455,3.317974969541542,6.4854905660387985,0.6249612739423351,26.756577581238204,16.25594288266448,10.500634698573723,0.0007142856895213101,0.001279310642089397,0.2836776927368126,0.5371775873466889,0.601562870415591,0.7189472954075043,2803.0358787212604
1,3,124.75347242399255,0.0458387281230699,11.000462655811239,3.068802890003455,3.3600174968464565,6.718282382720715,0.6249612739415861,26.8333260746852,16.09995159779326,10.733374476891946,0.0009523809225956327,0.0011902477487027332,0.33084992702651456,0.5199679168856095,0.5944673551043627,0.7116130032164836,2886.8289639026666
1,4,126.0059795469935,0.047045163816079885,10.868470127987958,3.068802890003455,3.408980070598425,7.897623008925662,0.6249612739444675,27.86385649242027,15.951245466472818,11.912611025947449,0.0006481492460252274,0.0011961731588669296,0.28831967761828536,0.6576778062067369,0.5687321334812869,0.6816181171502462,3311.367651593522
1,5,127.16522755210705,0.391077494781596,10.839119704403444,3.068802890003455,3.3463711409914376,9.310270651199067,0.6249612739462577,29.467843210597916,16.142896773800004,13.324946436797912,0.00029104594016349337,0.0013570242077741567,0.2267560909916175,0.8986844064089794,0.5462620945520813,0.6535460016107886,3819.8489895857956
1,6,129.21017159451057,2.734272848007637,10.5719282721477,3.068802890003455,3.2476668665173727,9.532250453678023,0.6249612739572877,31.669832111780206,18.12327014251472,13.546561969265491,0.0,0.0023136682600122314,0.13895654491927473,1.0043787287387145,0.5749432058572013,0.6743748767440423,3899.6779363799005
1,7,129.6003734808725,7.4922862028947765,10.229683141145804,3.068802890003455,2.9855806171161525,7.754661978465951,0.6249612739497975,34.38718471703415,22.61873160885629,11.768453108177868,0.0,0.0022182662317674733,0.21278505258906474,0.7744676708854643,0.6606484044239744,0.7512618750803812,3259.6263965489716
1,8,114.92820707671119,13.028281817007878,9.96872944048272,3.0685527282631986,2.6066246719443606,5.290675718694122,0.6249612739218483,37.28579676768751,27.982464737014705,9.303332030672792,0.00048544681722923285,0.0016641561233671851,0.5626378085791526,0.3596594830022307,0.7505641623809006,0.8340705605375027,2372.3878721383344
1,9,100.45637798478722,16.99951140636756,10.021995863674562,3.0619875947348967,2.2552245349619287,3.6271284295804542,0.6249612739035506,39.4907545295919,31.85873180880705,7.632022720784848,0.0016526335104910875,0.00129348768350437,1.0895713521967554,0.13403265805729717,0.8049073720262422,0.8837748788174341,1773.2355639794453
1,10,86.50581066955631,19.12948746074173,10.30105883185232,3.0619875947348967,1.9824012111159763,2.877109655089648,0.6249612738818523,40.904831372050026,34.024284505905506,6.880546866144514,0.0031129561810599024,0.0004095576840531862,1.615460733865911,0.058642426900646506,0.8297194807416167,0.9059342361228987,1502.8936767163232
1,11,76.9360217762464,20.01110593368573,10.595828097309747,3.0622377564751537,1.855812749071914,2.5064357252159852,0.6249612738722851,41.54462402152707,35.035958003642236,6.50866601788483,0.004749614085621886,0.00038016459287437834,1.8961727924140805,0.05084152179385001,0.8412193608212878,0.9163260060704091,1369.1159335262175
1,12,69.99861127823753,20.152080965692267,10.94491905571657,3.0622377564751537,1.8302148999715215,2.3408816981781966,0.6249612738727128,41.728248988880864,35.38647447006218,6.341774518818687,0.005697889154811951,0.00041130164388668695,2.0784669705273218,0.046568004095333806,0.845895147931681,0.9207900334541702,1309.2088652232867
1,13,66.9419274245681,19.307747757679255,11.42500017284664,3.061982035585114,1.8217193297864804,2.421440875009187,0.6249612738700717,41.28321178987029,34.86104526875136,6.42216652111893,0.006122081367243172,0.0003961489901830885,2.2058955578550794,0.04030623644972623,0.8420808196358157,0.9178765673753295,1338.2305345431353
1,14,72.42199847558625,17.865390182302228,11.796722146614362,3.061982035585114,1.8432788769331467,2.621002418470518,0.6249612738695959,40.5221822591166,33.89915323012813,6.623029028988469,0.0056944068751263845,0.00033492723457950675,2.093033828927681,0.04033674167331282,0.8339335614294038,0.911168007788691,1410.3719120037833
1,15,84.791293465057,15.159370309502062,12.140124219059548,3.061982035585114,2.04903473594606,3.519975492213791,0.6249612738829567,39.53691213662436,32.01324479948746,7.523667337136906,0.003747187161449305,0.0006006925409968255,1.6501447240027955,0.05655508982892348,0.8072369950797073,0.8860169651706796,1734.3852224737063
1,16,111.73459973966922,10.440662820964974,12.46837775872374,3.061982035585114,2.4368526957595327,5.796726435211396,0.6299054305536496,37.98903796532502,28.182218448376425,9.806819516948597,0.0012112418957483245,0.0012465714660702771,0.9019205596186145,0.29794958827075635,0.7414619037639598,0.822556595500795,2556.7733271652446
1,17,131.71928093055408,5.44948459489715,12.615093320360483,3.0624934773651944,2.943368472904562,8.969824192995903,0.6466510084410102,36.804709912358355,23.80628669211033,12.998423220248023,0.0,0.002239230405669734,0.21382467175379413,0.613366356536511,0.6486907916516147,0.7331941325470692,3707.5811060919486
1,18,134.76376991823366,1.6325493623209293,12.718569281048374,3.0624934773651944,3.3162615727937,12.220822421423971,0.636408589260738,36.28301371685227,20.04289799299951,16.240115723852757,1.3482882925360437e-5,0.002803922110310914,0.0020896376765463785,1.088919910517401,0.5529808205258572,0.6400162443808267,4873.137122630356
1,19,133.94219269496048,0.18744047495119337,12.77518714157203,3.0636626777476565,3.487865311933366,13.898934861189694,0.6317727316320235,36.408809185594585,18.493423216326363,17.91538596926822,4.766684995756583e-5,0.0018377350628515934,0.002098841240455701,1.0361333791607024,0.5064523106673638,0.5928760950370037,5475.129657172839
1,20,133.8251758262963,0.06783432379855397,12.93241044503497,3.0631512359675757,3.561355073347236,13.203433769594204,0.6273500020838276,35.68657519093437,18.4712081759984,17.21536701493597,5.318095208846784e-5,0.001611732937289415,0.002212907072144875,0.8795794989319053,0.515682283896491,0.6034816150751038,5222.677877695793
1,21,133.53815282041995,0.06387698160057662,12.897299132211296,3.0631512359675757,3.520948141321915,11.378228442838203,0.6249612739549165,33.74404265328414,18.356113577493755,15.387929075790385,0.000300154723096402,0.0015435072675231648,0.0021526742052218064,0.7446973555009537,0.5414325747947102,0.6344508387099387,4564.469389899858
1,22,133.07175530665742,0.05814495501186165,12.716062748255235,3.063707150945924,3.4202306371885465,9.616572009101585,0.6249612739522847,31.670665441242196,18.04388892268658,13.626776518555614,0.00043702179973635093,0.00159108086114422,0.07188627131554086,0.6555176030874017,0.5660729880337841,0.6652776503515971,3930.2611049039365
1,23,129.49340170056522,0.05476460379336368,12.408270448194733,3.0640902875490017,3.283339707221179,8.219450029179484,0.6299009819317555,29.804465614417733,17.569488231229926,12.234977383187811,0.000616746565187657,0.0021256178228582826,0.13914333519760946,0.6282128615041523,0.5846777943756629,0.6898884394852397,3429.7176490350275
1,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,70.1305957675169,0.04670922822116617,13.903694123593,3.0689828959047403,2.212088049148189,5.819545623884376,0.6273329960697506,27.655687244636642,17.863431380731228,9.792255863905414,0.005120668237364744,0.0036141675181218377,0.4598243527661865,0.6396977251030744,0.6410187275939715,0.7526204108845865,2556.564853210559
2,2,70.13607683693829,0.04808834510934112,13.576873212561328,3.066055074240516,2.1941753816874905,5.766806918374336,0.6273329960698965,27.207741988624022,17.471719462444145,9.736022526179873,0.004952324002301052,0.0035514271994313206,0.4508627574284412,0.5986312178289258,0.637230154929278,0.7505787033768045,2537.4485528002165
2,3,69.86373089958057,0.04953497133068169,13.31710339920247,3.067237943882688,2.2400144911194095,5.975460251615928,0.6273329960698687,27.168445844846094,17.223411567619316,9.945034277226782,0.004161144335772613,0.005040870947214434,0.40989032460858266,0.6327436135826107,0.6295400432174828,0.7431949517750004,2612.3741288447327
2,4,70.66536234463173,0.054357508404772874,13.281063097569307,3.063432922826094,2.3195545990675632,6.822438931058976,0.627332996069916,27.983630900671507,17.196505058242273,10.787125842429235,0.002858350527373483,0.006115570835170255,0.277660987436273,0.9784262315253691,0.6130240285158637,0.7233652652682424,2917.0375720120755
2,5,72.49774785339949,0.5455162471499152,13.376236488095877,3.063432922826094,2.383776383369065,7.780848266685696,0.6273329960715952,29.502241927749765,17.757891898653455,11.744350029096315,0.0012165978193609123,0.010214033470542163,0.0987739921562324,1.7565797288949585,0.6011143081869477,0.706932124954184,3261.7923485776555
2,6,73.9333416041132,4.1229484754973225,12.975334782216557,3.062661662129572,2.26465884891623,7.356389137475749,0.6380436979512124,32.11559710948295,20.7874156724967,11.32818143698625,0.0024229216319738575,0.01152993358460908,0.19418937881330245,1.9213092638106137,0.6469923497663562,0.7446197940559839,3113.85605804398
2,7,59.57347190711473,10.770946362478995,11.823581584772034,3.069192074221383,2.0018528174775114,5.419016663080313,0.6470477276471014,35.545918757978306,26.141533429090455,9.40438532888785,0.004653823025820006,0.01074977208886948,1.0283037986570949,1.228177092883714,0.7309120411081953,0.8171963070495588,2420.3635844482355
2,8,39.513962755682776,18.357123395191383,9.706260046056274,3.0698843869725914,1.5612706468283026,3.2854471946314554,0.6372821058805404,38.243082106540236,30.983555273020404,7.259526833519833,0.009016176282835079,0.007546975991330572,1.7509513175820914,0.4063275717434843,0.8085550610726121,0.8886080274560871,1646.9838060212537
2,9,22.973411142552116,23.799853003138164,7.69993570021276,3.071047013551863,1.2141060870217821,2.0504289501531807,0.6273329960570481,40.04320216031,34.02979882894549,6.013403331364514,0.014219017748159143,0.005620097681958521,2.6469415232797906,0.03888458975816943,0.8493793825310976,0.926455480815296,1196.9688560740974
2,10,17.185890241321083,26.016151315901592,6.65861895224816,3.0742506469481117,1.062843411172168,1.4579996211166242,0.6273329960560452,40.44576422611541,35.023853836555,5.421910389560418,0.018627679731678493,0.006272685699847677,2.8527147660141856,0.0036076392470317234,0.8651429484959829,0.9414451004298298,983.1728310024185
2,11,14.025855247147827,25.524041063045495,7.726491799597671,3.0767447609896856,1.0210942782430223,1.2507548015447552,0.627332996055556,40.77488025257425,35.559936284527716,5.214943968046525,0.020934603446982395,0.00751727955342899,2.969384133822026,0.0,0.8712560188065033,0.9468669087293671,908.0550812799304
2,12,11.335036073302323,25.284232825957783,8.072154778599446,3.06969140310627,0.9748200283381717,1.2306301556496624,0.6273329960549585,40.78089892318551,35.59436963761966,5.1865292855658485,0.02252750912126415,0.007810722581831601,3.048053260380903,0.0,0.8719870736867095,0.9474412979521561,900.5257726559024
2,13,10.32257227713715,25.5105651192945,7.361783316533435,3.0674608424975185,0.9496004159249785,1.2356892881477206,0.6273329960550016,40.27638272810431,35.08522137850083,5.191161349603478,0.02266645755919103,0.007292303752136404,3.110966075778773,0.0,0.8699771692263379,0.946520674130461,902.7618635492103
2,14,12.36027131858253,23.428529958146193,8.75038454282424,3.066790797115501,0.949843198901774,1.3490386103166325,0.6273329960549718,39.88032169732645,34.57409672358826,5.306224973738188,0.019558985066591792,0.005791296349785451,3.133392730311376,0.0,0.86535663029946,0.9429621660095032,944.1160194201833
2,15,24.199571109781935,20.514334769808208,10.036794311855084,3.065739338689993,1.1158180097325454,1.8444842916548208,0.6323075509669034,39.3830963486718,33.57499175219997,5.808104596471842,0.0138855138284005,0.004688370683983472,2.6578562308155194,0.007608445251414774,0.8504516166366793,0.9287330322402605,1125.491490938891
2,16,41.370794144995585,13.256453117136262,13.211901964049776,3.0673317929715256,1.5343859269301696,3.8144581644271045,0.6488193386790345,38.055434846680114,30.256830303395294,7.798604543284826,0.009025145677834457,0.00835219448786323,1.8517089228719208,0.8255121267401725,0.7855627134357109,0.8654748996264655,1843.3298824888188
2,17,57.47774983073387,7.5126836719497385,14.791459760011222,3.060612445625974,2.1015903943112004,6.284718043602446,0.6500998869606062,37.26519739529132,26.99960758153121,10.265589813760103,0.004382207049708785,0.010708144290903929,1.0458688965317304,1.6432530646023829,0.7122386751499606,0.7944094122301844,2733.748671435076
2,18,74.64398461232284,2.4678560975225947,15.731330274053917,3.0615056145457435,2.603375545701649,9.38271917946329,0.6571934418910267,36.77579537127025,23.402414206725606,13.373381164544636,0.002521184237391926,0.012116107737165017,0.16551788700128695,2.349638888626808,0.6330304772716605,0.7176929847513259,3852.919725213233
2,19,74.40628070083264,0.31764503576092296,15.678724141759677,3.0609787888337485,2.859515617698058,11.628747478101461,0.6596741487766071,36.67844896316968,21.04690548125311,15.631543481916564,0.00015995255434731663,0.013040469364529093,0.015172003386454417,2.9448453179091523,0.5762674760981126,0.6612506754503554,4668.608366009228
2,20,73.69995161910067,0.11282017987302369,15.648263456995219,3.0679388037049,2.7283575855720477,11.63162150247375,0.6468820756365234,36.134748699750105,20.511732130493055,15.623016569257052,0.0004912710460309387,0.009714458986774064,0.025570559996894435,1.996225418615353,0.5694072063526571,0.6556064543620719,4659.192438952529
2,21,73.00011322584632,0.07656450909690495,15.447223155689093,3.0748268432412917,2.5505341516996487,9.94189493138893,0.6397693833629327,33.940589500384235,20.008064678377586,13.932524822006645,0.002567861043567046,0.006457938450234884,0.11800500255055288,1.344663438519676,0.5884812903116864,0.6802633118728658,4046.621476358852
2,22,72.00297135101626,0.06154525768084514,14.967547274059783,3.068362783411212,2.4381976260423683,8.325780239413312,0.6347954501122447,31.658549049141634,19.353113157823323,12.305435891318314,0.0031713446336426136,0.005596804450646656,0.24868971780206567,1.127414156049468,0.6082809184188103,0.7062801293471893,3462.4896234591806
2,23,71.21025047255404,0.05783129834558638,14.46963853744617,3.068362783411212,2.3257645217993295,7.025995800925454,0.6347952014475181,29.698150888896738,18.672790345049737,11.025360543847004,0.004283780476374869,0.005670681240115202,0.3397194211041619,1.1488864742848797,0.6239427659711003,0.7282826352316848,3007.6244309281956
2,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,1,112.8542998614989,0.10178564080378598,10.611655913270923,2.958030201446832,3.750847292260453,7.231876381437277,0.6372365919585797,27.2535925194733,16.128689602097758,11.124902917375547,0.0006176833707076121,0.0013129062898146198,0.16674239590573897,0.7942487939157102,0.5902255804768644,0.7004985937699402,3073.2534512733496
3,2,112.65323460726114,0.09975963591989816,10.39663845450635,2.9558011615744073,3.607229210037807,7.090450760453388,0.6372365919583106,26.71948748203372,15.738604869416983,10.980882612616735,0.0006162501968855552,0.0011464344937944452,0.18091306070858396,0.7366556597888682,0.5873252977668247,0.6995110393637854,3022.256129621398
3,3,112.67517902281621,0.0969422228998692,10.252057776114262,2.9626620431305786,3.550328004238673,7.291753840913081,0.637236591957038,26.69167341338274,15.50341036137923,11.188263052003506,0.0006152987659361408,0.0011878438556627853,0.19189836338568933,0.7674886598458347,0.579250783005885,0.691756468283898,3094.5450283817167
