iteration,residential_demand_gwh,commercial_demand_gwh,industrial_demand_gwh,coal_cap_gw,combined_cycle_cap_gw,gas_turbine_cap_gw,vapor_turbine_cap_gw,cogeneration_cap_gw,diesel_cap_gw,nonrenewable_waste_cap_gw,nuclear_cap_gw,conventional_hydro_cap_gw,run_of_river_hydro_cap_gw,solar_pv_cap_gw,solar_thermal_cap_gw,wind_cap_gw,other_renewable_cap_gw,renewable_waste_cap_gw,pumped_hydro_turb_cap_gw,pumped_hydro_pump_cap_gw,batteries_cap_gw,cost_coal_eur_gwh,cost_gas_eur_gwh,cost_diesel_eur_gwh,cost_uranium_eur_gwh,eu_ets_price_eur_tco2
1,16.10533570561385,10.981643263306617,7.295121026030975,0.0,24.572072066596544,1.1669020966232035,0.48390997633362687,4.211185744642242,0.7729262683390901,0.406606228727082,3.940566586253373,16.001056312989558,1.1775640559522789,36.92336430464448,5.1743096771361285,40.28201308692249,2.082308251935794,0.18317421442118767,3.9403775000000048,2.5219738000000023,8.50528632678944,14914.692753969068,42744.34187564241,44881.63309213453,2923.601612655474,127.9740580382607
2,16.20790449197423,11.104999739828264,7.245447677747972,0.0,24.157878418790915,1.1129916760258898,0.4810550480035508,4.16596578613723,0.7828843924248684,0.4134023666792526,4.120337767124069,14.827473581218678,1.0964956453169088,48.35034435907332,5.828955107052238,56.998701373879406,1.9190780576313045,0.17005952164609014,7.248175749999988,4.065387140000006,6.555654772715341,14352.57802744462,29222.585620271744,50890.69316041977,1833.634124796766,141.93040752827235
3,14.763217542633853,10.070917265235206,6.677350311509679,0.0,24.8347295306878,1.246763642154574,0.4625017801389834,4.2239800973536505,0.814893040671487,0.4604783827459512,3.2398258608186574,14.327221905594373,1.2141129777335393,76.4997634642316,5.493680695437541,57.7632839600202,1.711795102966211,0.17945598645135463,5.193375326759177,3.1066205694367803,9.624310387198983,13735.560742902053,20924.21327912191,39563.3101501796,2562.161995566519,139.37074447617624
4,16.334315052134635,11.060205923435296,7.330497922637392,0.0,24.12093659767582,1.0719943634967424,0.5009339613653301,4.332035839063951,0.7531634573321163,0.4100195596256302,4.29093694897074,15.465394720280727,1.1241716769555958,37.14973136202839,2.659942417313008,46.210415068681066,1.6334577854000016,0.15390122202343473,4.357500280526794,2.716602618091599,9.716595872220076,14003.480856482462,38363.72937129644,41891.05625604808,1634.8179203134916,134.97118789648454
5,15.731769760862223,10.914574537152214,7.191189645143205,0.0,24.78337317049522,1.1994650474970718,0.4683288828419312,4.256755809414496,0.803130762071305,0.434172762189139,3.0141946848279058,14.512688520609572,1.1574590576189434,32.969956378950044,4.062422783377725,55.3173202022746,2.074393278789119,0.15774498384913713,6.870191328595055,3.889020217286808,3.152451764124439,14301.884646034474,33185.428160551004,56602.205584063915,4103.441665119931,143.71659751777077
6,15.517305436548336,10.676173752919285,7.05518366382945,0.0,24.739664686392807,1.2108316593616721,0.4894658112154886,4.26680099107037,0.7824939016134506,0.4159899844231084,4.309280947018779,14.369167052009184,1.1263212361720203,78.25651625845835,5.246330783198983,54.11668144252231,1.692519035624552,0.14965619134088623,4.620927567824268,2.839517366394319,6.901743214266958,22775.887189864683,31738.11982644437,54505.36719605033,1506.6395568920018,133.1584715876457
7,15.161347022037875,10.518930243816362,6.918803060589804,0.0,24.566666027503974,1.1273823830834706,0.4172963003940383,4.20031493019075,0.7930907214293611,0.43703304548938277,3.2545010592570827,15.857849910816302,1.1274994074493474,34.33141003322817,1.9705395685499985,48.986443880813496,1.7575316558790393,0.16233274899181893,7.143750434634743,4.016662455908864,2.840977364677766,8801.177175943241,20590.12524412101,60731.88542863036,2451.4013259896865,126.22338391289873
8,16.48610279970618,11.312843589757568,7.504239007218164,0.0,24.63683360290565,0.9923146486989463,0.503889782783212,4.246649903735028,0.8414815006356509,0.430247662969054,3.232488261599454,15.009484592855168,1.1482868851376595,36.613384437201326,3.5414542105812714,61.11476077071586,1.6935185216786266,0.15494398107404517,7.248175749999988,4.065387140000006,2.2524999999999995,15086.790435844478,18193.456642857145,46577.2361693607,4497.2771153020185,134.62954505386833
9,15.847439579476287,10.773853840618957,7.158238388006638,0.0,24.748409800032025,1.0911024746957467,0.4395358974998755,4.273137293742484,0.821913151080109,0.45341719014190596,4.414143258,15.525919923731296,1.1531546225861857,44.66231643936262,7.5767608536915345,45.52273578468321,1.8391838501912907,0.16507568520044433,6.819532234883991,3.865382765690132,8.9090561752663,19332.973829931005,37207.541795628174,54561.53075830814,1906.4441499429108,132.9445517016506
10,14.904639691856577,10.12634678847933,6.71774769382336,0.0,24.7212425868143,1.1787711857550733,0.5112449362482075,4.356278388293991,0.7091480140122505,0.4491415238554141,3.0490482811191564,13.908274890089247,1.144796163206577,66.68659584721227,3.2690375993482443,63.761331109350024,1.6973308696345366,0.17394735437929032,5.097123048708178,3.0617094114030894,9.555087932829336,11560.841534184821,44272.734095238106,41843.94377551993,1843.6835996951943,126.34048898569993
11,16.307130763300904,11.080745723974955,7.3857239122733045,0.0,24.058756094961392,1.083838916227677,0.44549029827206194,4.2320584795966125,0.7541570456346615,0.4254859762450231,4.057968173760772,15.973172610590973,1.2024087076393575,35.78215566254727,7.8000247567500045,54.55604012763081,1.7564550912296484,0.15790307259177538,6.409193575824467,3.6739194077570434,5.875014170997147,14450.076884937476,28081.942678277348,58057.33935557708,3710.663095171192,151.23505163968989
