iteration,residential_demand_gwh,commercial_demand_gwh,industrial_demand_gwh,coal_cap_gw,combined_cycle_cap_gw,gas_turbine_cap_gw,vapor_turbine_cap_gw,cogeneration_cap_gw,diesel_cap_gw,nonrenewable_waste_cap_gw,nuclear_cap_gw,conventional_hydro_cap_gw,run_of_river_hydro_cap_gw,solar_pv_cap_gw,solar_thermal_cap_gw,wind_cap_gw,other_renewable_cap_gw,renewable_waste_cap_gw,pumped_hydro_turb_cap_gw,pumped_hydro_pump_cap_gw,batteries_cap_gw,cost_coal_eur_gwh,cost_gas_eur_gwh,cost_diesel_eur_gwh,cost_uranium_eur_gwh,eu_ets_price_eur_tco2
1,15.504698588814032,10.585584084963553,7.1990851261428155,0.0,24.852177031702027,1.1075962364470924,0.47704712800841476,4.38425606968308,0.7709515716287294,0.43254421240329716,3.043545081704747,15.58247276999838,1.1698437672548245,76.61889167443336,5.845298354049493,41.21917789173936,1.8701660838490433,0.1707454097872964,6.849927691110627,3.8795652366481397,7.2132228116634,14396.294340142587,36450.161465207806,58093.27205854257,2936.0349103006024,148.075954162972
2,15.074772832566564,10.17496608323156,6.9419459079219745,0.0,24.99604889206082,1.231267494323085,0.5220785519484143,4.30534471517072,0.78289331167265,0.42116445862409035,4.397332137649313,15.605619515718939,1.2623449430517972,46.60625444601361,1.9704726657000016,45.47835336739949,1.6506470823222195,0.16205144008029732,5.0211344081416005,3.026253234008068,3.7177295519920754,19651.531834591773,26959.174835758695,56604.90373760502,1644.357938050862,133.97013560652871
3,16.035353373379007,10.885435262377793,7.418697630947956,0.0,24.703203176343735,1.1886564841113336,0.5040074569308952,4.217381152359299,0.7198960074533296,0.5203143937300233,2.631262113,15.183664822104653,1.1709344894516251,33.03312328966279,7.800426582783322,50.44925056068122,1.6346771584000004,0.17432933746669493,6.373732210226726,3.65737319163937,2.2515045,19458.24197273084,23898.99881347642,63433.240498696454,2442.993364799596,131.97027141684683
4,15.586986250077725,10.52069296140335,7.177820629031715,0.0,23.840737882482742,1.1043065093831645,0.5190401167551457,4.333090584482326,0.7460126710202132,0.4383012464941029,3.439775439542183,14.394312584159625,1.1779838145629056,54.815763496945806,1.9704726657000016,46.91319430191138,1.8333610603687662,0.16266235217024205,7.248175749999988,4.065387140000006,2.2510000000000048,11531.710485793796,29394.00752583569,41681.25471368463,1664.963386593752,139.00245252360375
5,15.259286384900637,10.273872412197244,7.017444483125226,0.0,24.622203490442022,1.0414721161538059,0.5123475733439089,4.125530307184681,0.7432477769133801,0.45207930002782254,2.915137095368544,16.157082565632543,1.1160669965340528,50.428106567360935,3.56916585887216,50.29462963937451,1.7484196825553595,0.17630771682796562,4.975541223801658,3.004979527571063,2.2510000000000048,21256.687334497543,43543.144285714305,41702.549808031035,1888.785326283372,132.75509088602917
6,15.002177231438317,10.320418580609,6.990756735490943,0.0,24.63060487207554,1.1592937305687232,0.5161548694268314,4.199464625514824,0.765184607905602,0.41521342769549785,4.414143258,15.46057052933725,1.179095073873006,63.51689602857784,4.681544829815337,42.433069955005834,2.045563042675316,0.17909798753823705,6.490248125762152,3.711739330311726,2.794832242075585,21653.843012933212,25458.385229788022,40609.15584385759,2636.5955609322004,141.53938127011926
7,14.594620278637509,9.955188771307581,6.699891919906571,0.0,24.423877790539105,1.1597844000526367,0.4672382085862707,4.2706782200756255,0.7659065071741035,0.4097216349245119,4.414143258,15.804907336632173,1.1963769392420065,72.51207714257374,5.94320763093102,63.447759973825036,1.7314974860628634,0.17288377692906684,5.30482533292349,3.1586229629494635,5.482780603905328,16682.38980264264,26439.52601429659,45751.98944899819,4217.142694392041,137.76674173783474
8,15.413003241037737,10.470029856798716,7.1517828943204576,0.0,25.050119791882473,1.0285264405819692,0.4724698548576138,4.250854394642181,0.7905439108387114,0.4342575690374814,3.28568585593874,15.537268778780575,1.1409633050032377,48.7635683342678,5.642235991299395,42.39063389776034,1.6364897481249998,0.1752345572623693,6.454786760164417,3.6951931141940455,2.2524999999999995,16807.696640272796,32814.13419608905,51311.77950062911,3162.9227718434126,134.34190701199483
9,15.426386336416948,10.719698606938605,7.21529192585791,0.0,24.42519510646162,1.122043557663457,0.4861335866846872,4.276070334567341,0.7315184712053788,0.4131604669685257,3.995598580397479,16.123534916749012,1.1949485549945922,37.2915038085572,5.096440326383202,46.03157438748064,1.6346771584000004,0.17329171863818485,4.8235639426684935,2.934067172781027,5.978845701626371,9123.308009298456,26477.859240593087,61924.58740006896,2339.7889691793252,149.6446612874798
10,14.736993867661264,10.099555281498487,6.855877484926233,0.0,24.757437595450238,1.0152542654053451,0.47626230612768444,4.261627516665345,0.7743970282374009,0.4656874075307255,3.887368991914094,15.61028728262178,1.1640450925868737,33.18268023857304,7.800195062616677,61.185086780142356,1.9826673247774362,0.16574590729923827,6.971509516017154,3.9362951204801684,2.2510000000000048,22014.683001516536,18201.059360452855,42561.61830723711,1830.9683027929402,146.15267713355243
11,15.738558093210013,10.836179209046119,7.377471660322739,0.0,24.585506547188736,1.1634167128892858,0.4937356291226918,4.3075606390295205,0.8099836648140057,0.41814453386198336,3.155443469797725,15.273878650104423,1.1903345792779156,46.899840523545365,7.8000247567500045,63.447759973825036,1.8476046057518196,0.16734762328638855,7.214673165830221,4.049754888144217,2.2524999999999995,14005.884225724469,47098.5827048406,45441.4505290713,3928.1362970529553,130.1401084199165
12,15.71697816412371,10.651038392985509,7.287821987061688,0.0,25.111483625930514,1.1766998644786768,0.4942642500313291,4.135259094919228,0.7457125319216127,0.44790196689788864,3.6140434209984558,16.823972006584853,1.090190100834498,72.30426994891022,1.9685447777000011,46.03555929219441,1.7287847028925616,0.17258011898513656,5.83674581688956,3.406816204714583,2.2524999999999995,13510.822513127207,30839.895015943996,48673.56597652387,4211.817102333134,143.0404775427781
13,15.417556784019398,10.503947768856893,7.144647428691005,0.0,24.71045228386268,1.1640739064974437,0.4948415706954412,4.189149949603297,0.7933801864309106,0.42050186559103125,4.414143258,15.92395865760353,1.1307837465541157,42.272889899831796,3.833984911393266,58.403921650107606,2.090070381583336,0.1738595117362285,6.976575425388266,3.938658865639836,4.144571963239068,10796.564094449624,42398.79314744384,59902.93507821902,1815.6703116262945,152.3778182182604
14,15.724519253390488,10.806425907485481,7.334609715823221,0.0,24.921470487788543,1.1287591031780888,0.5083602609627738,4.240708007046141,0.7527194730149444,0.43301801869487333,3.443444239151779,15.822173060678548,1.12514854744577,67.56964478573455,6.155565271828276,60.74595544382103,1.8179874278092483,0.18722453510332276,4.960343495688329,2.997888292092061,9.301289742358142,20027.06821459398,36161.07623062335,49760.470876858926,1971.739011539813,129.56132285126603
15,14.646552628519919,10.057593857535414,6.827998768603186,0.0,25.15246472911491,1.204729946102858,0.4998700192974079,4.178206651371116,0.833945734663983,0.48160893517054487,3.038041882290339,16.986308249336492,1.1726100406893005,73.27486790436518,3.814674726548508,51.58656354502586,1.8251333474009577,0.1859408288618453,7.0272345190993155,3.9622963172365075,8.343778387398672,10667.92381914963,37190.31347280662,54442.713122492816,2734.5818920463284,151.23289623893334
16,15.570516274140992,10.547110539572962,7.203206819670834,0.0,24.92891815251078,1.1001634199558623,0.5096423887847831,4.345849917614495,0.7644794001323608,0.40448817229110323,3.4159282420797363,15.523102492579483,1.153607163837835,44.09093183208346,1.9704810820500003,52.63666343308801,1.7620071328002587,0.17089258992780235,3.9403775000000048,2.5219738000000023,9.40511627482363,16810.113394784028,28816.079131529918,50474.61775557014,1969.6413414702645,125.77210653883515
17,14.334033647424263,9.815672710990325,6.685262182036146,0.0,24.781542480105642,1.1751831814984808,0.5072076760798152,4.244298780409204,0.758568062863256,0.415624245093365,3.1205898735064745,15.866568558589384,1.1392300192257918,69.8625354233639,7.8000247567500045,63.447759973825036,1.7201037967475936,0.17053350597373143,7.174145890861372,4.030844926866876,10.337499999999983,18846.48333852272,42878.93156419542,63379.58213763623,3955.3694272908097,131.49234836990195
18,15.240945053485271,10.592747095914259,7.110376937811948,0.0,24.63811154681909,1.2083760391448717,0.5187216517832813,4.2074931163906255,0.7626781830455632,0.436542807466756,4.079980971418401,15.185026891083593,1.2010152824162708,77.27873551037082,5.679059534329568,58.05584529599371,2.0493744220847168,0.16508670509938264,3.9403775000000048,2.5219738000000023,10.338505499999998,12569.94734267056,27866.245211417714,47842.52341355639,2686.5240201765423,130.50644158093553
19,15.971453048375333,10.922551332002167,7.329372251469286,0.0,25.070787314404107,1.1205293043907667,0.47702125396403183,4.2738912459031635,0.7866557335543116,0.4050395486546035,3.9038785901573236,14.948929507846977,1.2306520662574778,60.4999109250348,4.724040959733736,54.66163556083117,1.8365271722854135,0.1780497936315032,6.606764041297581,3.766105468984084,3.325495984900241,20558.883918266838,32348.435945888617,43269.10439966162,3066.2688996405413,135.63706273546597
20,15.17043155996297,10.239532516015265,6.985996834498588,0.0,24.94982683262133,1.1188396484812704,0.5321190992992112,4.175862514060859,0.8276630050534607,0.43577228204100776,2.9573282908790124,15.227395073799475,1.1000493745145197,30.95532289758337,3.374950805151798,46.91319430191138,1.7044824508537908,0.15600100090662203,6.68275268186415,3.8015616463790987,6.440291958864799,13621.120581823401,42660.72410638342,54662.85622038456,1672.8167698238829,133.3208043914223
21,15.463573386013282,10.535298779306556,7.165971974578427,0.0,24.735910447140654,1.1051402279981475,0.4412528935138364,4.278714947981428,0.7676908201654697,0.46281476064152427,3.7057634112385984,14.261979398313212,1.1941392550637677,74.21848385225513,6.005501142066323,42.21461305106284,1.7630941288198512,0.17000271749167195,6.713148138090792,3.8157441173371116,10.339000000000011,18226.353566306894,45800.345999999976,57061.682895712336,1883.4447235530963,123.7151033978014
22,15.358397261865168,10.590636962818637,7.18849894179212,0.0,24.517927697567828,1.1382241716307056,0.4695568496554431,4.184923740264657,0.7978363249558685,0.43325669098321395,3.625049819827276,14.907332278413035,1.100569898061599,63.97926912672227,7.798984665499999,54.5444899602291,1.6364897481249998,0.170841705713371,7.04243224721263,3.9693875527155162,10.337499999999983,16264.748524395867,38086.27771095233,43013.11773691309,3057.292288094152,150.39644150085803
23,15.335832404313306,10.615003268608717,7.198620195879561,0.0,24.556751449944827,1.0861681321259573,0.4887819903905708,4.2377780662481745,0.7830372462588879,0.4284214844042634,3.0288698832663306,14.805732479899598,1.0579598916559063,69.55082463286864,4.442111743212427,48.40723952473857,1.9463499131508335,0.17557384366437875,7.248175749999988,4.065387140000006,8.920592456651384,15341.792347149765,30459.77562511152,51292.685260108636,4114.942648506812,136.08996419985252
24,14.958716872289372,10.161433811631605,6.940989616052207,0.0,24.675853745400428,1.089400010275733,0.5049619030255134,4.328403601576341,0.7323771380593516,0.4177386427596631,4.191879359511382,15.25311288245995,1.2246322950948267,64.13506128500684,5.7570103702451,51.967286746982666,1.781728300222084,0.17639493439974827,4.013018443291626,2.5558679472341903,9.739668434990202,19212.623181730163,25126.807826490614,61894.034275742204,2882.48351495387,128.4327590236569
25,16.30320224173317,11.043415206350302,7.5421608058788685,0.0,24.471413272582602,1.1786213646624966,0.464573228669013,4.295970927646524,0.6790547513921655,0.44560670945840175,4.287268149361129,14.825095212024149,1.1028184449040286,32.09185507922202,4.513687146197423,62.88306128058461,1.6435245666647311,0.17180201622625596,5.30482533292349,3.1586229629494635,10.339000000000011,21724.13813766601,27147.890685947088,49775.467711729354,1667.2701771887484,147.85782447414635
26,15.317532922937875,10.409615105937824,7.109335660712478,0.0,24.899411160241915,1.1189422281060448,0.4806308428809626,4.193243106721841,0.7769214974773457,0.42184452456406135,3.104080275263243,16.010701220456365,1.148644344786404,76.61889167443336,7.798984665499999,51.35227234382161,2.064946233064245,0.16628995991255055,7.248175749999988,4.065387140000006,7.144005123353069,15406.524829904105,31093.1579906093,47192.15907622621,2957.739877555803,125.6017656666667
27,15.050475116137257,10.424700654034456,7.032671182516301,0.0,24.720517344637475,1.1178097879321167,0.5210697739729258,4.369140422438233,0.7529040277501705,0.4215976931718441,4.414143258,14.67387631562009,1.2374230660552938,49.65328583958701,6.879185066802623,58.09892047501164,2.045095220549851,0.15945670008220456,3.9403775000000048,2.5219738000000023,9.878103811610835,21802.53028748827,23670.749950938178,41107.526541892614,4144.1872403824855,153.53385955466544
28,15.22352279899581,10.447322670585887,7.086224274787865,0.0,24.697083975242485,1.0150943637604457,0.5174495810204731,4.172466520905285,0.7538999441843006,0.41187286718211574,2.6381427248433047,14.021424959389034,1.15405803245809,31.80539107862499,7.03850435287108,51.23916616780986,1.8217806230661093,0.17387925367572102,7.248175749999988,4.065387140000006,3.5331542037105472,19026.768090202502,22843.758122975873,42256.24467519933,2595.8573060925514,134.11180025086523
29,15.151021064164716,10.334717306252395,6.955316525412747,0.0,24.790430196884532,1.2147886367623426,0.489090484937219,4.1601125707210755,0.7556695565452733,0.448729613203963,2.631262113,16.432590661781454,1.008173543146177,42.58784125502742,7.285363954067658,63.447759973825036,1.6729013695843287,0.1752518463076224,3.9403775000000048,2.5219738000000023,10.337499999999983,10894.345328509184,29261.560332173038,46818.97353549769,3853.444632673371,148.82806452871594
30,14.997567791720916,10.385610081282886,7.0053788528866034,0.0,24.81190190022669,1.1212344716396796,0.4902617165907199,4.2304889030675525,0.731821354810194,0.4413827121017241,4.190044959706581,15.832271602755645,1.1686583443147274,75.51708523243501,2.2274159927652377,48.59665513893215,1.6522205348214665,0.18095219895341325,3.9775570776938873,2.539321731116514,9.393579993438596,21147.368355970473,18512.783178571422,42376.14889635921,1942.6461679072074,132.29497176237686
31,14.36782260644095,9.644639777293815,6.5806928991835845,0.0,24.287772065093527,1.1716657286991008,0.47565081033741397,4.260399390619831,0.7759829811337143,0.42347022012681684,3.07106107877679,16.108157072952736,1.0895192706906407,30.95532289758337,6.694002086971353,44.65844426196407,1.6680484135647475,0.15256249434496658,6.520643581988794,3.725921801269726,10.339000000000011,22878.85935361918,21860.85498398904,49830.51277882388,1611.233743581835,134.8359105600039
32,15.296947932396895,10.627413776890599,7.165727313303375,0.0,24.710050910628734,1.182134753352971,0.44244399911614385,4.251717348596107,0.7485682462870797,0.4340007042027725,2.9940162869750706,14.693332456842668,1.1809536350429906,38.53785908237999,1.9705395685499985,41.46761754629315,1.8413820028858963,0.17356901197867303,3.9403775000000048,2.5219738000000023,10.338505499999998,16791.84673038806,24115.77983639453,54974.567785012034,2476.0374594916116,135.87381764594357
33,15.033096940957849,10.36703138871058,7.008317155135237,0.0,25.4066479334897,1.1425707335952688,0.46686779160963066,4.1755927495412815,0.7966831415684095,0.4222931051675878,2.631262113,15.805434905076364,1.0889954656852485,44.26810313403928,1.9704726657000016,35.9761694661833,1.6865373280099343,0.15518878044216203,7.248175749999988,4.065387140000006,10.339000000000011,15955.805508678339,40271.81117024466,43246.45369446918,1598.5230869886102,124.55483298748503
34,14.442808365056793,9.733570586538404,6.666002080252368,0.0,24.909202779046378,1.229468577360291,0.5053514088486971,4.286446113059057,0.7485826429148954,0.41787249089708045,3.619546620412873,15.623656570984146,1.155237996275149,32.969956378950044,1.9685447777000011,47.031079389805576,1.735295382501288,0.1785303003547031,7.067761794068151,3.9812062785138616,7.524702409059841,22105.98058344951,48096.45600000005,41092.903225599315,3671.201183458025,134.19682826987292
35,14.725339723280033,10.199495860404102,6.880744396808956,0.0,24.874931862592405,1.282051367083916,0.5390650982883194,4.235845626633764,0.7659061927740085,0.41191951492127493,3.6360562186560994,15.709774072304546,1.146447276420665,72.71988433623723,6.066827292272559,54.790280150598136,1.8828707869657542,0.1735543349060929,6.667554953750843,3.794470410900094,7.743891755375878,13985.848171750638,29346.471950634364,47368.16057762551,4028.2016995857703,125.21795500196937
36,15.90122807414303,10.965706614620103,7.413033384765369,0.0,24.509031972620825,1.2948689965475912,0.46917255445356004,4.220881260127861,0.805557592613615,0.4431154016591906,3.4214314414941476,16.10532306065784,1.052428534305915,72.7935491401264,7.800161746299986,41.671632520735216,1.9437507554385591,0.1502960782855468,3.9403775000000048,2.5219738000000023,9.312826023743193,19147.468855844785,42128.61413878509,41731.25574589003,1693.126038019836,141.73505472051008
37,14.470370131811775,9.80624050152653,6.709781009193017,0.0,24.250509135689335,1.1375401636069555,0.49891501499953916,4.241667133498931,0.6766858991288912,0.431376755995801,4.414143258,14.704360943116507,1.2947733235877728,65.81029514692528,1.9685447777000011,60.880520747748584,1.6356308952333325,0.16460769217045443,3.9403775000000048,2.5219738000000023,4.490660404790685,16257.629804363227,26474.910726802453,58856.10063395302,3986.638234045036,124.2172974389801
38,15.160966835414417,10.29876907779255,6.903304602100483,0.0,24.158089096386426,1.2373208994866038,0.4713611823061576,4.22665209935817,0.754578959543184,0.4439782389368168,3.1719530680409536,14.62713564309544,1.1051993640106386,61.41454608851786,7.444319530999692,59.70963284031367,1.8485872252059827,0.16678499299088378,3.9403775000000048,2.5219738000000023,4.929039097422733,16090.681818217323,29541.74685911902,60714.54217311301,1744.754015617134,132.5361958398352
39,14.503066978993907,9.931423510852168,6.764097781759264,0.0,24.041023434102794,1.0979728386179834,0.5030516065048329,4.245597993686688,0.7783306265721776,0.4151059975431445,3.4727946360286306,15.2579074669792,1.1054698189925833,39.73049234215406,2.4995170649883596,63.447759973825036,1.7293272595266238,0.16579202072368687,5.725295810725246,3.3548138112018937,10.337499999999983,21983.833398509305,46022.71460211392,49673.07226083092,3720.1450825223287,135.68429221485692
40,14.8113561822332,9.996636037915922,6.832628829775047,0.0,24.201316616263014,1.1352075649979771,0.48609141518847904,4.1896737173868095,0.8012709146606929,0.42135421211308227,3.2948578549627436,15.164355468947935,1.1505016075851549,78.25651625845835,7.800161746299986,57.923402289186654,1.9769220431196257,0.1728444779038563,6.328139025886789,3.6360994852023594,8.770620798645657,20294.97675735091,26606.68871306735,47289.12650839553,1815.3585154354514,146.5238724319205
41,15.599419489079892,10.589506013690775,7.217014412661741,0.0,24.232752216573374,1.1026403012324602,0.46174424031367023,4.203384491174618,0.7873616831059145,0.4185386170431248,3.012360285023099,15.899199865001712,1.101109142983144,31.80539107862499,1.9705395685499985,63.61933671185834,1.8789513142071506,0.16490469984186268,7.248175749999988,4.065387140000006,5.701974966013259,14296.854432295077,22171.329828260208,54022.50684692809,2466.3892687073576,142.46105190754474
42,15.043289735333438,10.192001051918606,6.982965785735103,0.0,25.075219641262933,1.1970007861787328,0.4873932738187075,4.281075614427028,0.6813760993651033,0.43711816403980125,3.210475463941811,15.11340378959049,1.2328842847703925,46.2764189425548,7.8000247567500045,51.36451981470105,1.8069128581972804,0.17066842186358208,6.378798119597839,3.6597369367990433,6.7517715562612395,17381.314663359015,44575.180870177,46648.22459859086,4194.612941584749,143.31092553277514
43,15.717947217891428,10.675046747995147,7.299963529088341,0.0,24.360368930062506,1.1221923989101295,0.5411275674620617,4.229887693552363,0.8067305384945852,0.397265615672743,3.973585782739834,15.310827203294608,1.1554883435785204,52.13906509709908,7.798984665499999,52.1137187477354,1.7719621646068364,0.16845378894056318,3.9403775000000048,2.5219738000000023,10.337499999999983,18897.110518480902,34761.95576760985,55625.97115440068,3183.654681050749,149.88377569365068
44,14.876410769898355,10.297005391322799,6.982968265894117,0.0,24.704751178540807,1.084415777136761,0.4955339724160694,4.310281353339085,0.7967402711014627,0.44248845040168716,3.193965865698589,15.074605387123974,1.1621743730647816,73.49916131247544,6.914504970043059,44.63011915439044,1.9534031493936215,0.1661982054257746,7.248175749999988,4.065387140000006,6.267247738088996,21724.054000462722,25291.365184992395,48579.23208866607,3933.7907048861707,135.41384422485982
45,15.493541661875,10.441700643636619,7.150962495522206,0.0,25.16418632954468,1.0497345980028998,0.5038498266017473,4.173713104591238,0.8391162996268208,0.40640373519935225,4.414143258,14.404909633326534,1.2240509018818797,32.969956378950044,1.9685447777000011,48.1729995017712,2.0874318177333353,0.17309147825379126,6.53584131010211,3.733013036748731,9.335898586513308,17231.203899779557,48096.45600000005,58369.832441206636,3774.809796876324,142.74298475378103
46,14.637353346837433,10.105481595398992,6.7930583837792655,0.0,24.851856548220407,1.1508474024668207,0.48437800166932643,4.202062542518796,0.8016547885793178,0.4326199866888928,3.6360562186560994,14.883620146229424,1.1275550736142765,66.35064330268592,4.3724316425071335,54.14596391057364,1.7207961988936609,0.16526592412099134,3.9403775000000048,2.5219738000000023,3.7523383961472407,19191.797853201475,32712.49208379157,66232.3421432762,1812.8800270590862,138.3531213084974
47,15.690588403164048,10.665376802626385,7.151687159824021,0.0,24.752997371929723,1.166528620427809,0.48778730470018056,4.263923010145011,0.7758095423190338,0.41555369580608836,3.8360057973796136,15.738830081531209,1.2073949996032243,44.24559574401682,7.151960514354477,53.050883552552136,1.683524380979877,0.16328437917607733,4.929948039461701,2.9837058211340595,8.205343010778032,10761.353759349051,29321.1339248098,45036.371230852696,2854.1801903040923,139.65744196040836
48,15.422154306459607,10.714399752821812,7.2243791919909315,0.0,24.991729528853593,1.0881564645258046,0.48191193645634245,4.269471562321811,0.6966227721604215,0.4370406224956333,3.7883114024547466,15.320576294565825,1.1148345361503866,63.20530721012221,5.882093500735115,62.73682667157065,1.6366564803237054,0.16634855096895534,3.9403775000000048,2.5219738000000023,5.28666886259358,8660.7012538152,19914.52858613317,50509.556796523015,2527.944775737214,134.03047637109225
49,14.796216205203145,10.243946224827116,6.9332198086096355,0.0,24.853201053664577,1.147251790301768,0.47808685614023344,4.238409380194669,0.7368612235603097,0.4006520115809139,2.8802834990772843,15.97426997235662,1.2275992614087972,58.952657756029225,7.8000247567500045,54.26324009892166,1.6356308952333325,0.16512283263512015,6.611829950668679,3.7684692141437512,6.855598088726724,14793.979142555349,38787.48631777752,59343.47312535081,4328.7701902196595,135.33270982786053
50,15.056641033423162,10.296930033665516,6.909560868159786,0.0,24.541704677695634,1.16385211324112,0.47992249508811413,4.210041423505693,0.8212129687137727,0.4182868287721433,3.713101010457817,14.895153989585344,1.085238016644704,32.535911249433326,6.0660183135604715,45.49499231371621,1.771419601517101,0.17287053221855256,5.011002589399384,3.0215257436887386,6.947888339807152,12768.698516894421,48032.41909523812,49691.84693740386,2842.5282386235494,132.07538449591985
51,15.451120117910998,10.495922593773454,7.169469494637343,0.0,24.744863457729718,1.1123445454195684,0.4988576075415488,4.326938322501685,0.6695415323935144,0.40146244760581595,3.22331626257543,15.062232907488719,1.1777625054451881,37.59846365721077,6.57808861962594,62.12966759921559,1.7681642229786834,0.16565528036678967,6.231886747835789,3.5911883271686755,7.467021002134581,14402.770098815408,39959.20102924274,43039.63465617744,3305.674545204011,131.21194734693913
