time_long,year,month,day,hour,spot_price_eur_mwh,residential_demand_gwh,commercial_demand_gwh,industrial_demand_gwh,coal_cap_gw,combined_cycle_cap_gw,gas_turbine_cap_gw,vapor_turbine_cap_gw,cogeneration_cap_gw,diesel_cap_gw,nonrenewable_waste_cap_gw,nuclear_cap_gw,conventional_hydro_cap_gw,run_of_river_hydro_cap_gw,pumped_hydro_turbine_cap_gw,pumped_hydro_pump_cap_gw,solar_pv_cap_gw,solar_thermal_cap_gw,wind_cap_gw,other_renewable_cap_gw,renewable_waste_cap_gw,batteries_cap_gw,coal_gen_gwh,combined_cycle_gen_gwh,gas_turbine_gen_gwh,vapor_turbine_gen_gwh,cogeneration_gen_gwh,diesel_gen_gwh,nonrenewable_waste_gen_gwh,nuclear_gen_gwh,conventional_hydro_gen_gwh,run_of_river_hydro_gen_gwh,pumped_hydro_gen_gwh,pumped_hydro_consumption_gwh,solar_pv_gen_gwh,solar_thermal_gen_gwh,wind_gen_gwh,other_renewable_gen_gwh,renewable_waste_gen_gwh,batteries_gen_gwh,nuclear_cap_factor,solar_pv_cap_factor,solar_thermal_cap_factor,wind_cap_factor,imports_France_gwh,exports_France_gwh,net_flows_France_gwh,imports_Portugal_gwh,exports_Portugal_gwh,net_flows_Portugal_gwh,imports_Morocco_gwh,exports_Morocco_gwh,net_flows_Morocco_gwh,cost_coal_eur_gwh,cost_gas_eur_gwh,cost_diesel_eur_gwh,cost_uranium_eur_gwh,eu_ets_price_eur_tco2
2024-01-08T10:00:00Z,2024,1,8,10,103.0,0.01937084563265303,0.009966206590853918,0.006020614443159726,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00030175000000000004,0.0058460000000000005,7.000000000000001e-5,0.00010716666666667,5.64331778e-5,0.00033641666666667,1.23498636e-5,0.007096,0.0044020000000000005,0.001024,0.001321,0.0,0.009375999999999999,0.00013033333333333,0.00805225,0.0004106666666666699,1.11117857e-5,0.0,0.9999873547375476,0.30226196789433724,0.05659727348786704,0.2600377359489846,0.0,0.00052485,-0.00052485,0.0,0.00076043,-0.00076043,0.0,8.838e-5,-8.838e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T11:00:00Z,2024,1,8,11,95.46,0.019237249528961168,0.00971838031882853,0.0058754534855436445,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00030241666666667,0.00577016666666667,6.233333333333e-5,0.00010691666666667,5.6440844400000004e-5,0.00031983333333333,1.16729091e-5,0.00709641666666667,0.0041600000000000005,0.001034,0.001155,0.0,0.00980316666666667,0.00019516666666667,0.00777325,0.00041675,1.08542857e-5,0.0,0.9999873547375476,0.3160328976389546,0.08475116017173291,0.2510277662722151,0.0,0.0004745525,-0.0004745525,0.0,0.0009189374999999999,-0.0009189374999999999,0.0,0.00011412999999999999,-0.00011412999999999999,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T12:00:00Z,2024,1,8,12,93.88,0.019517909966595984,0.00931013842596106,0.005820784940776298,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00031133333333333,0.00548291666666667,4.7416666666670003e-5,8.991666666667e-5,5.61876667e-5,0.000317,1.20300455e-5,0.0070966666666666695,0.004048,0.0010580000000000001,0.001103,0.000259,0.009635,0.00017783333333332998,0.00790516666666667,0.00041791666666667,1.10330714e-5,0.0,0.9999873547375476,0.31061156790336386,0.07722415704802371,0.2552878564748216,0.0,0.0002902425,-0.0002902425,0.0,0.0009653025,-0.0009653025,0.0,0.000115945,-0.000115945,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T13:00:00Z,2024,1,8,13,100.0,0.01964167346756847,0.009180531501313321,0.005901045031118203,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00036083333333333003,0.00590716666666667,4.7e-5,8.958333333333e-5,5.65998444e-5,0.0003175,1.2345e-5,0.00709616666666667,0.004099,0.001057,0.000809,0.000354,0.00940125,0.00015783333333333,0.00750391666666667,0.00041991666666667,1.098628569999999e-5,0.0,0.9999873547375476,0.3030759733006227,0.06853915344374722,0.24232996997731715,0.0,0.00035298750000000004,-0.00035298750000000004,0.0,0.0008251525000000001,-0.0008251525000000001,0.0,7.112250000000001e-5,-7.112250000000001e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T14:00:00Z,2024,1,8,14,107.98,0.01924726637656778,0.009484635414548349,0.006208681542217213,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00045024999999999997,0.00659033333333333,4.758333333333e-5,9.075e-5,5.749962219999999e-5,0.00033116666666667,1.2454e-5,0.007095166666666669,0.0043,0.0010789999999999999,0.001341,0.000306,0.00788608333333333,0.00016475000000000002,0.00708625,0.0004125,1.09137143e-5,0.0,0.9999873547375476,0.2542302759505191,0.07154271719022763,0.22884192696060007,0.0,0.000347775,-0.000347775,0.0,0.0007996975,-0.0007996975,0.0,2.6687499999999998e-5,-2.6687499999999998e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T15:00:00Z,2024,1,8,15,115.27,0.018998526977180664,0.009826184899892048,0.006450454789593962,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00048766666666667005,0.00873266666666667,4.9500000000000004e-5,9.033333333333e-5,5.76568444e-5,0.00032675,1.309222729999999e-5,0.00709883333333333,0.005086,0.001117,0.001556,0.00035299999999999996,0.00473266666666667,0.00012325,0.00613266666666667,0.00042041666666667,1.08757857e-5,0.0,0.9999873547375476,0.1525709407054822,0.0535213347113539,0.19804709929892972,0.0,0.00030222000000000007,-0.00030222000000000007,0.0,0.0005459400000000001,-0.0005459400000000001,0.0,2.07525e-5,-2.07525e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T16:00:00Z,2024,1,8,16,125.17,0.01963561207237147,0.010067092904135783,0.006704628356826086,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00056625,0.01040741666666667,0.00047708333333332996,9.025e-5,5.79580222e-5,0.00033541666666666995,1.35313636e-5,0.00692691666666667,0.005372,0.001145,0.0024129999999999998,1.3e-5,0.00126475,0.00050741666666667,0.005365,0.0008129999999999999,1.11248571e-5,0.0,0.9999873547375476,0.04077280544948411,0.2203457789434997,0.17325622693859508,0.0,0.00025610750000000005,-0.00025610750000000005,0.0,0.0001129275,-0.0001129275,0.0,4.8695e-5,-4.8695e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T17:00:00Z,2024,1,8,17,129.99,0.021491574342559546,0.009986601303541351,0.006655241020565775,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00059141666666667,0.010887,6.658333333333e-5,9.049999999999999e-5,5.84008444e-5,0.00036783333333333004,1.36245455e-5,0.007095166666666669,0.0053289999999999995,0.001168,0.0027370000000000003,0.0,0.00014566666666667,5.5916666666669986e-5,0.0050854166666666695,0.00042783333333333004,1.10681429e-5,0.0,0.9999873547375476,0.00469597838345522,0.02428182257695781,0.16422741921291972,0.0001005,0.0,0.0001005,0.00019357250000000002,0.0,0.00019357250000000002,0.0,6.97e-5,-6.97e-5,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T18:00:00Z,2024,1,8,18,130.0,0.02280172776140465,0.009868445611500435,0.006664159960428259,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.00062341666666667,0.01090075,9.133333333333e-5,0.00010891666666667,5.78820444e-5,0.00039591666666667,1.37246364e-5,0.007094833333333331,0.005477999999999999,0.001194,0.003184,0.0,9.783333333333e-5,5.7e-5,0.005165,0.000428,1.10262857e-5,0.0,0.9999873547375476,0.00315393513854468,0.02475226027218801,0.16679746731367076,0.00031980750000000003,0.0,0.00031980750000000003,0.000236905,0.0,0.000236905,0.0,0.00017919,-0.00017919,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
2024-01-08T19:00:00Z,2024,1,8,19,133.28,0.02382339610694035,0.009675217999029744,0.006629385894029906,0.0020611749999999997,0.026250145,0.0011486500000000002,0.00048264,0.005614615,0.0007686699999999999,0.000425666,0.00711729,0.0157714,0.0011548,0.0034175,0.002278,0.03101945,0.00230282,0.030965698,0.001114787,0.000170115,2.5e-5,0.000631,0.01105666666666667,0.00011216666666667,0.00013741666666667002,5.76580222e-5,0.00041183333333332997,1.39005e-5,0.0070945,0.005556,0.001213,0.003419,0.0,0.00010616666666667,3.766666666667e-5,0.0046333333333333305,0.00042633333333333,1.0947642900000001e-5,0.0,0.9999873547375476,0.00342258378748398,0.01635675678805551,0.1496279313107468,0.000438275,0.0,0.000438275,0.0003171425,0.0,0.0003171425,0.0,0.00016067250000000003,-0.00016067250000000003,1.2709133029585782e7,3.45e7,5.80050022753796e7,4.016247251001291e6,64.4
