iteration,residential_demand_gwh,commercial_demand_gwh,industrial_demand_gwh,coal_cap_gw,combined_cycle_cap_gw,gas_turbine_cap_gw,vapor_turbine_cap_gw,cogeneration_cap_gw,diesel_cap_gw,nonrenewable_waste_cap_gw,nuclear_cap_gw,conventional_hydro_cap_gw,run_of_river_hydro_cap_gw,solar_pv_cap_gw,solar_thermal_cap_gw,wind_cap_gw,other_renewable_cap_gw,renewable_waste_cap_gw,pumped_hydro_turb_cap_gw,pumped_hydro_pump_cap_gw,batteries_cap_gw,cost_coal_eur_gwh,cost_gas_eur_gwh,cost_diesel_eur_gwh,cost_uranium_eur_gwh,eu_ets_price_eur_tco2
1,15.13447048926976,10.468329000481717,7.104161268041189,0,24.635338305940873,1.177070634234627,0.4649194388993744,4.34386189448777,0.7545102797980924,0.4139202497630462,3.725941809091441,13.618479748287392,3.8457730932892167,75.78753206774996,6.817375236131858,50.60323974005727,1.671273699682147,0.1886611494362661,7.25525110000001,4156.598259999998,3.3662500000000017,15132.281439839204,24137.84053553756,42425.18960900171,3903.544138350911,149.85576689070504
2,15.532925198044577,10.76514211340104,7.238963341522041,0,24.296843572968086,1.0176565426422852,0.4801517545739312,4.310771210433796,0.8398856965822604,0.41987864730614954,4.414143258,13.591534711923137,3.07314794946899,64.97244202537487,6.764649092626811,40.633740240306295,1.634696228316666,0.1783295095029367,3.9335778999999937,2566.4631400000053,8.790216834418146,18864.60853308034,30610.95420087394,50765.3021795007,1645.9563853716556,152.59434486468498
3,15.475303866528431,10.523419730004033,7.188094725704526,0,24.491472451613397,1.1474880257134858,0.5026339614645436,4.267217883951257,0.7609704750913054,0.4329313068943167,4.414143258,13.530374407388765,3.5797798590807832,51.624589457519,3.2161692461926705,56.97336835289163,1.6346771584000004,0.16276914177004778,7.25525110000001,4156.598259999998,4.773098676291223,22291.578157196414,37220.60653513698,44380.91663469136,2687.540194591324,142.6508076270147
4,14.692390444403514,9.862511334187944,6.729350167935366,0,24.409036354714775,1.106099356528056,0.4596641698893432,4.211274732571516,0.7793141932289483,0.40225254557223145,2.631262113,13.708430824002226,3.3830766554482947,74.45623451753053,6.38504784531261,47.87951574760313,2.089472532,0.13823377041524867,6.317449634623066,3707.658537187011,5.433158951367473,16065.551370439913,47662.34151498372,48975.71680833627,1707.3302697757183,143.493660094757
5,15.129894361687128,10.282098147986508,7.022246863741325,0,24.681819974209667,1.1378879079502442,0.4602327857710774,4.298348611714095,0.7356126449941812,0.4084418772609037,2.7555443123506858,13.612447584199597,3.445661241887508,74.46927445121314,4.370889024516168,42.88850270031934,1.7258443019792808,0.1706889673486851,6.469274760213107,3780.339517452955,10.23628828893494,14965.571934238202,30520.148947083097,56929.37572346969,2746.616871215319,131.29289457965604
6,15.62275036852222,10.681796577968392,7.254386805897273,0,23.95341203894438,1.1871326998806926,0.4971138171704473,4.20021328875517,0.8211088731396415,0.4227499123990605,3.4269346409085655,13.544857643781224,3.213632476067427,57.96022876611808,5.414232621626673,55.30576873784233,1.921965453256123,0.17016047670659648,6.783046686432512,3930.5468766692543,9.151117183173556,15414.156966537104,12452.799500000005,48924.653301139646,2576.28695894417,152.48120250000005
7,15.259324860852482,10.471892259203944,7.102889368877188,0,24.71054722386891,1.1832313100821032,0.4708413817447231,4.217872480757655,0.7022615455947656,0.4029375846873106,3.7828082030403345,13.625937067420988,3.4292145878597267,70.63150738331612,3.119066044868273,47.28958813216692,1.819058209202253,0.18347457172403175,3.9335778999999937,2566.4631400000053,9.358770234883409,20337.453730759928,31170.13602968151,45941.685829938906,2436.768271469463,133.7865047317738
8,14.9895737871994,10.224591925247736,6.881201592253837,0,25.4887306135285,1.1138745350413173,0.5026004801066646,4.348806360434579,0.8017439210313861,0.44029912732323223,4.107496968490445,13.669930490739944,3.4751481749166295,67.88836708356047,7.532603276750715,42.1705989132336,1.980530981096646,0.18442784418932923,7.25525110000001,4156.598259999998,6.585055230565389,20671.218105931097,35658.17145269311,41036.03337364131,4236.386098403711,137.1988009588409
9,15.334108650806916,10.618660012273471,7.162577423355797,0,24.675371238565955,1.1731802097616022,0.4846112634796738,4.127304225595531,0.7611671173300325,0.4504486450534874,4.3881601386253015,13.655762980662391,3.3357951801261545,45.07786888102015,7.800195062616677,36.1080217910667,1.659286008948813,0.1595726608932535,4.369027189550882,2774.919290440654,3.3715000000000006,19109.28624185712,30644.42603440452,47780.80235830742,1753.7429541698186,139.8734043872385
10,14.769212764309032,10.260774626344189,6.918514187857021,0,24.76999071596895,1.0994357656265743,0.43802708027942566,4.255769855362974,0.8114293746679027,0.4748042145432761,3.6378906184608946,13.643723806234458,3.606138314454172,70.1641241556326,5.096440326383202,63.61933671185834,1.7863892428359462,0.16449774571050482,6.145381158954361,3625.2867595522607,9.099203920246111,21619.318747339665,23478.34861221695,47135.99293855357,2592.6179713636793,136.63284052382355
