iteration,hour,price,solar_pv,wind,nuclear,conv_hydro,ccgt,cogen,total_gen,ren_gen,non_ren_gen,batt_in,batt_out,ph_in,ph_out,ren_share,lc_share,emissions
1,1,76.55376607371767,0.0369257911471386,10.608505120360658,2.5675579362273657,2.175408087178625,6.694567524378246,0.6334912812101181,25.782181996149244,15.594756333564533,10.18742566258472,0.3673730223079738,0.7348285683721941,0.0472158807298338,0.7214942935165873,0.6146817273550886,0.714945768232436,2875.968126972635
1,2,76.44939315098651,0.0367500098494416,10.378195508329652,2.5675579362273657,2.18123277772775,6.56036530882466,0.6334912812100328,25.363378694607427,15.310354317611193,10.053024376996232,0.45991143977712345,0.6958718545983034,0.06545729389732705,0.6640942432592903,0.6136259298305118,0.7154852084670915,2827.6095432652733
1,3,76.31175936490055,0.03595053046992821,10.201278079710212,2.5644301263750915,2.2006972620894354,6.824779726367346,0.6334912812097874,25.381581530251488,15.067519383112478,10.314062147139008,0.4563079977467549,0.7312232701081386,0.07066846667015596,0.666950786603752,0.6049538892668845,0.7067111242037354,2922.741500944584
1,4,76.56186920856103,0.03848698947063762,10.14525685953546,2.563375936499576,2.234617337519845,7.936726059162115,0.6334912812100836,26.335780343960696,14.911124658949443,11.424655685011256,0.3323220665400582,1.1378311157165373,0.05356048551311917,0.7517991401059818,0.5832871033716477,0.6820062956150894,3322.9735015900187
1,5,77.29330991484107,0.4430704313187335,10.110756708375728,2.5636608526821476,2.2870387110380266,9.45819073944516,0.6334912812109853,28.13272669815139,15.186620021710102,12.946106676441294,0.06393696426550292,1.7071149649644766,0.04791233586826479,0.8257187032047995,0.5633107000044897,0.6565540392215378,3870.632107334111
1,6,76.80608718220424,2.986767728125797,9.701605882658184,2.563226355503726,2.3613637545931407,9.503141637780862,0.6334912812122175,30.343295019993658,17.353070082464395,12.990224937529266,0.05903113013200546,1.956450086185041,0.04369015282617886,0.7401421454563387,0.5941084356965718,0.6802171412121185,3886.722858519371
1,7,71.50137648630682,7.489362685692983,9.013021531974394,2.562179003616591,2.205482098187294,7.927738361229321,0.6334912812089686,33.015888136626,21.602511967615527,11.413376169010476,0.35706236070664477,1.351431393531588,0.3068522739858518,0.40588622731897733,0.6649038068577376,0.7429173305128839,3319.486106740796
1,8,66.54264510768206,12.447416098765975,8.445104659449548,2.562676182355179,1.984279714024081,5.465882352454352,0.6334912812029049,35.55286043966385,26.601340775791165,8.951519663872682,1.00742142341871,0.5828929228393172,0.7046271374727255,0.24671169435971235,0.7492428647276234,0.8211617071837163,2433.103478305931
1,9,63.35081477161992,16.30682729012846,8.014884779295963,2.5621292857427327,1.7826229485752147,3.3923523522824737,0.6334912811994801,37.133139956473414,30.256194864483778,6.876945091989639,1.8459512114627945,0.14102100427981346,1.3427827517601638,0.10588210574464332,0.814560336800081,0.8834293883546497,1686.5182129698717
1,10,62.72209437473118,18.02776394958028,7.930703865905511,2.5629418666954273,1.6216114064041312,2.404375424603911,0.6334912811967633,38.01604237940287,32.126759309234366,5.889283070168489,2.6743723486078452,0.04350029677401806,1.7079177140286077,0.05189944575835052,0.8445179383302869,0.911724237130676,1330.7320537325702
1,11,61.99295181825492,18.57659482593948,8.017078139343864,2.5641731319784116,1.547779845651918,2.0669263517611647,0.6334912811962329,38.436546275221055,32.88382938518255,5.552716890038505,3.2344097542423262,0.02841958076808036,1.9365268139188756,0.03187013469123674,0.8550730356798417,0.9215354049879732,1209.170261817834
1,12,60.91112217988804,18.43544895477911,8.280836832391223,2.5651616486738447,1.522327627687198,1.9151132930677437,0.6334912811957994,38.361925017101136,32.960281506603494,5.401643510497632,3.4942166880937684,0.02435992606434016,2.0807006735615734,0.03032615444916216,0.8586673925982815,0.925345538970982,1154.460328053142
1,13,60.030074323383026,17.89363240319952,8.623108556906189,2.56736348093276,1.5027056737098488,1.8310172243207703,0.6334912811950633,38.08897239538096,32.76882498130353,5.320147414077427,4.086189257893479,0.0235914466481172,2.458384557128911,0.03216251076135057,0.8595614605941909,0.926786647652398,1124.2773155195312
1,14,61.0388682606608,16.816846958153555,9.002958760971827,2.564004034224056,1.544382060828726,2.0117227542716596,0.6334912811953745,37.70170887731246,32.20376747240983,5.497941404902629,3.960033083855233,0.0276426726411105,2.4150186925155217,0.039185408414376,0.8533813276574965,0.9211405508915834,1189.434325046085
1,15,62.45589304367997,14.492472636862068,9.53994394706094,2.565468503402475,1.6468502435794026,3.1722905663231322,0.6334912811964045,37.277273278682614,30.616851684965148,6.660421593717466,2.7135619765942898,0.05854915749146133,1.62158385174202,0.07440361152845192,0.8200494766813803,0.888478703664121,1607.3417561295796
1,16,66.59066070147352,10.134423290934812,10.189005610774728,2.567330573113673,1.914457004384871,5.720434418341263,0.6334912812037933,36.2453639864715,27.034488563428773,9.210875423042731,1.2048426028369974,0.4333880696351622,0.8238563103247409,0.26172096251213806,0.7416768446401809,0.8119570843633248,2524.77656160612
