iteration,mip_gap,solve_time,baseline_year,day_start,avg_price,max_price,min_price,std_price,residential_demand,commercial_demand,industrial_demand,total_demand,consumer_surplus,producer_surplus,total_cost,net_welfare,coal_gen,combined_cycle_gen,gas_turbine_gen,vapor_turbine_gen,cogeneration_gen,diesel_gen,non_renewable_waste_gen,nuclear_gen,conventional_hydro_gen,run_of_river_hydro_gen,solar_pv_gen,solar_thermal_gen,wind_gen,other_renewable_gen,renewable_waste_gen,pumped_hydro_pumping,pumped_hydro_out,battery_charge,battery_out,initial_ph_stock,initial_batt_stock,mean_ph_stock,mean_batt_stock,max_ph_stock,max_batt_stock,total_generation,renewable_gen,low_carbon_gen,non_renewable_gen,storage_out,share_renewable_gen,share_low_carbon_gen,share_storage_out,share_min_non_ren,min_share_ren,max_share_ren,curt_solar_pv,curt_solar_thermal,curt_wind,load_shedding,total_ens,lole_hours,imports_FRA,imports_POR,imports_MOR,exports_FRA,exports_POR,exports_MOR,direct_emissions
11,0,2.3676249980926514,2023,2,83.35836473401584,202.868047528415,0,64.99014056737698,132718.31780454866,90557.2774453866,62240.37602764611,285515.97127758147,308820951824.46893,9113460397.76826,14868534347.44403,317934412222.2372,0,42999.54519952541,0,0,5625.962994274738,1313.764836806918,1123.831317983273,18303.328190726603,17644.298618471104,10178.25261939678,73105.15894727457,10861.566100619624,106171.14727983878,8467.68472396129,731.2717245153107,6012.248238970983,4496.556110542309,20902.44714735399,18819.13353080721,28.448582262939915,11.193903631393669,21.99106582426781,26.178196169826396,49.99999999999457,58.33604579948608,296525.8250981186,227159.39255859272,245462.72074931927,69366.43253952588,23315.689644139435,0.7660695067062946,0.8277954227699968,0.078629541411526,0.12214606816834972,0.1855300670512834,0.9460336908834308,0.00500400371224307,0.2982592150678558,0.00944543722022728,0,0,0,1506.5600022767858,791.8547819642857,97.41297941964284,2207.0267992410713,2751.114091517857,565.8006112276786,4501233.201126518
12,0,2.236578941345215,2020,11,93.25050060458008,163.63301950140996,17.826556139284833,30.311455299100476,128411.79291440528,83309.1987127892,52023.706670204905,263744.6982973994,103908909385.74889,12318421620.435688,12721011530.853493,116227331006.18456,0,48667.7324495019,0,0,5446.181241707081,1248.4150472078852,1488.5652896922934,17297.07234764595,23650.815839286315,10089.41294947908,48026.98108351878,3477.5349878830625,93328.70918384448,10306.295136029095,927.0912066157262,3422.4931860775323,2656.829149597805,4181.445129383967,3818.326102430817,26.653901523131456,11.844675908723902,25.39286246776624,12.025220398748829,49.99999999997457,24.805217663131092,263955.59451681626,189807.62814067717,207104.70048832317,74147.96637613903,6475.155253341769,0.7190892410828775,0.7846194768761713,0.02453122944863078,0.13205231676018492,0.1769075583515968,0.9416332019477952,0,0,0,0,0,0,11442.19705526786,5185.441118392858,278.944164375,5591.9010149107135,5957.62744875,483.0070348214285,4957226.445041465
13,0,2.4543099403381348,2021,20,102.02708840458818,327.15386113107576,0,78.89390018892814,133001.1544459878,91388.69042783936,61698.02759942138,286087.8724732485,410321775727.80743,12816113334.144863,16079564268.361437,423137889061.9523,0,48925.72062138565,0,0,5454.395884137037,1456.5835577370983,1325.170797850186,17828.37552014415,23070.346625000057,9356.892777893154,60788.96278254628,11291.761156625942,99476.43138884356,9791.808540784084,897.6766914962838,9382.353748564228,7081.831719798525,4799.978084444206,4328.3130538218775,21.967718925077712,4.809540746476854,28.331800433197635,7.852180567716049,49.999999999999,14.663520539455916,289664.1403300765,214673.89394877927,232502.26946892336,74990.24638129721,11410.1447739271,0.7411131170884847,0.8026615555656412,0.03939094691156825,0.12271187122611396,0.14949298905264122,0.9460198726671468,0.00627788110863214,0.1390693221393089,0.00344863852722643,0,0,0,11571.953117857143,3848.3063507142856,683.23665,5653.237925714287,6650.883688928571,312.13251866071425,5010125.9451212995
14,0,2.3005080223083496,2021,13,80.41417662375399,299.68728538053625,0,89.30870995945179,140497.304110532,98568.14921489976,67899.59604584493,306965.0493712767,425747295518.33887,9369296738.947872,14965670841.372662,435116592257.2868,0,35210.52237432454,0,0,5660.265180828373,1427.1851514929742,843.7614928766469,19598.30194851066,24670.683713096263,9539.374478464664,94920.80977957005,2710.791066204392,113638.18134379596,6836.896822174606,588.785459409034,6586.007977181701,4941.800594714882,27295.158552513574,24688.384605483338,10.421286537599467,26.369526201693205,25.087273826241695,28.082584238373663,49.99999999999862,56.17881308176911,315645.5632143856,252905.52706628377,272503.82901479444,62740.03614810184,29630.185202025277,0.8012326372999293,0.863322222051037,0.09387169868724098,0.11802503583498224,0.1654282830687254,0.9556718616449996,0.05367667020524847,0.6597439893986115,0.07028017630312566,0,0,0,10629.546938482144,3940.8801807142854,609.7850924107142,6415.182428660713,8098.585066874999,491.4914444642857,3866799.9910277273
15,0,2.450061798095703,2022,14,43.13491027652527,138.83384464424012,0,49.90394018905202,134579.438096734,95402.49495712256,66072.2931048188,296054.2261586753,547993873904.7853,526398997.7848685,12538952285.646963,548520272902.5702,0,26026.588432677778,0,0,5516.312426486087,1481.9310626054944,646.937932622451,27513.740259409187,15349.29012027238,9280.271765789495,100661.71269161644,4078.97353960812,117356.24106132131,7504.048428793821,591.8184543153872,11532.006601810788,8705.95535910693,27018.259145204,24337.93049136798,25.1236036121847,12.906083374093445,22.902803654469103,23.221671745173076,49.99999999999567,51.936515577158254,316007.877225973,254822.3671120331,282336.1073714423,61185.51011393977,33043.88585339587,0.8063797945448462,0.8934464224432846,0.10456665239951164,0.14399255079895365,0.23602452702874263,0.9504407598918896,0.06349922144149589,0.6866887958186719,0.07941805508944177,0,0,0,2907.4434178125,735.5955128867598,262.85231831086696,6191.424144055204,7047.011318801938,673.9068315474742,3090129.243353957
16,0,2.285734176635742,2023,17,57.66500731760259,138.19896285517422,0,53.59474329245415,134846.80747757733,94415.7582041652,64471.84957951143,293734.41526125406,303649427058.8887,4138836815.561369,12735751331.06721,307788263874.4501,0,32193.607685156305,0,0,5663.210208886608,1265.3266021988052,855.878768106729,20300.42809963853,16585.010389148025,8769.183295582312,81766.24678939191,5085.474946606311,126448.38928049806,6751.489384277689,656.4647252420594,7034.557055111649,5294.011717703459,33337.497198083816,30155.26317181633,17.19552320974286,32.942245772296744,25.261730731538403,29.631635981348,49.99999999999712,62.859680487754545,306340.7184611615,246062.26709708016,266362.6951967187,60278.451364081426,35449.27489162987,0.8032306914115841,0.869498173585072,0.11571845580862344,0.12393388136114436,0.2130826025127073,0.9493881932469544,0.06227114444135828,0.3836841079284382,0.05549447393712403,0,0,0,1845.0848663169645,386.2266010044642,93.73303131696429,1850.6185668749995,3176.369329084821,575.5656678124999,3587470.78100085
17,0,2.3276209831237793,2022,4,67.94284837983665,158.62588244586718,0.00106360445834434,44.82510890660219,135404.65286833557,93735.62413973115,65436.88085088451,294577.1578589513,670741222576.5449,6755404862.317907,13050079083.97194,677496627438.8628,0,43122.0892347006,0,0,5686.824651344911,1384.1268096005158,1166.5799345420437,18818.85002403905,14269.61743749984,8600.885173487595,92176.14573145444,2903.2047798610197,114392.11673933612,9027.354723148534,926.8266324748048,7747.77039595363,5852.6548990008805,22337.980811516787,20180.445658761833,21.107497198248016,19.40183764726304,25.812282920496575,30.29600958044343,49.9999999999979,65.35482718775226,312475.26227293717,242296.79161865657,261115.6416426955,70178.47065428052,26033.100558202914,0.7754111152870016,0.8356362028256155,0.08331251686561937,0.1174151029252872,0.13560217463357055,0.9524759991308132,0.01237468585457934,0.2683117632722858,0.01068914276654942,0,0,0,2830.7187201785728,893.7133756696428,435.5194691517856,6239.313854323061,6789.1349012499995,558.3161531769385,4533767.720985762
18,0,2.3667349815368652,2021,18,62.67491999715766,212.6099570933329,0,62.017139107113344,135517.8145347462,94839.78843394248,65071.49327790748,295429.09624659613,430096265098.2437,4953629681.91367,13366870979.979689,435049894780.1574,0,40219.0188762597,0,0,5579.500661706158,1250.5387486612076,966.8251001816822,17110.546526735063,22848.592044641304,10059.509148005263,80596.70577061766,6597.315856568215,107197.52638114344,7724.646899536863,754.9058477856305,8313.794090102296,6263.873472347621,19153.32063055766,17259.87998129363,17.575796771905154,11.868863309917923,27.122753957963603,29.10266010729281,49.99999999999905,56.61658418063397,300905.6411641318,235779.21125055716,252889.75777729225,65126.42991357471,23523.753454187132,0.783565274277956,0.8404287696266589,0.07817651195630419,0.11600579902401788,0.14730621754702097,0.9524536224351938,0.01084541853188281,0.37057025732362014,0.00807796241301961,0,0,0,10996.0497025,4343.861549285713,702.0958119642858,6380.742527857143,6418.647607589285,344.36717910714276,4245562.075287215
19,0,2.2324910163879395,2021,6,114.22342881739436,259.8878709144336,0.00288364064902998,65.89267944244149,141513.2386333576,95468.85376844557,64823.38741788378,301805.4798196869,373619536855.2326,18714773198.215706,15680672361.193,392334310053.44824,0,51354.28784711701,0,0,5529.215753616078,1264.5602316595855,1446.1285480456318,29430.830023921477,25542.180348214268,10808.406728714426,53412.70229473169,10784.389175406908,108374.98450902254,9560.137548617182,929.0140551700248,5820.432027738112,4465.914521433688,3649.763851917883,3306.431459432144,28.33491101620156,4.390256255515528,31.793458298550465,8.07606039067922,49.99999999999953,14.215492175009828,308436.8458078693,219411.8234034794,248842.65342740092,89025.02240438988,7772.345980980703,0.7113670963298427,0.8067864031472082,0.02519914882614975,0.15217666282550907,0.220741547696442,0.9397708690323282,9.046381189259378e-6,0.04765543375070202,9.093538299032032e-7,0,0,0,11116.032631696427,3226.8405198214286,513.2080354464285,6190.902101071429,8535.16639169643,536.45545875,5189810.533120524
20,0,2.337744951248169,2024,1,65.79767296286263,139.25801545177842,0,53.044413064585235,129345.29325439905,86685.506587441,59276.488468774754,275307.2883106151,211259019643.44608,5445002952.922934,13017627476.364634,216704022596.369,0,37184.637841932345,0,0,5594.5193179140215,1366.787709034001,937.1559511134612,23839.16860743124,22565.049339277815,9524.10856265906,49665.039635337234,7376.061733605303,117416.26679989624,8778.906843022658,634.1499144751824,3572.653435020061,2609.2523142978,15684.662468645956,14123.259512198763,15.00413213076838,22.38102135092241,24.2766177532043,25.814047700553285,49.9999999999981,52.2072504153868,284881.8563717949,215959.58685313657,239798.75546056777,68922.26951865836,16732.511827121325,0.7580671847746283,0.8417480794129977,0.05873491573041416,0.14647223687603278,0.2207540392040865,0.9333636673962228,0.00818668423888857,0.2706538361165097,0.00781842362542462,0,0,0,2282.4346836607147,580.3309519419643,50.622867321428565,1565.0404624107146,3434.015581160714,834.4815875892857,4016383.4513429366
21,0,2.28354811668396,2024,9,69.30932364065968,139.72724583213125,0.1394622643252178,49.378314659208144,129523.17551915116,87210.226238125,57882.03536537838,274615.4371227523,211375483530.9016,5584640310.097352,13983894590.335474,216960123840.99896,0,48002.11431733656,0,0,5570.489414399409,1316.734058902364,985.336654723042,24589.5371662565,24015.544053544378,10886.299991855793,85356.80088471403,6566.5383933484745,69061.99370732022,8222.217387304894,894.0649459938984,12559.594633663202,9453.274903562551,15922.254205449177,14452.374449899557,16.858621712615047,26.442532956080996,23.823624751223573,23.989436260856905,49.99999999988659,53.37464001225784,285467.68611875316,205003.4745037092,229593.0116699657,80464.21161504398,23905.64938152817,0.7181319794578387,0.804269704888616,0.08374205048057011,0.14866663073615233,0.18115495103833143,0.943147874721063,0,0.3858739997166364,0,0,0,0,1974.9481268822956,805.6923144492596,92.72766982142856,1324.5372190848216,3044.4060187126533,661.2477992037242,4902391.861922116
22,0,2.274423122406006,2024,17,73.40331561897557,149.14861643427284,0,56.6487816428208,132694.076712918,91549.57422661548,61392.1944256254,285635.84536515945,213966295327.6761,7432949078.674556,13186185594.1696,221399244406.35065,0,33089.65689035468,0,0,5560.433981469397,1307.6160054313486,1106.3849043731284,28618.49216882008,22867.03282136948,10017.435582895763,86117.20226935502,7765.3628535583475,91666.745961222,8686.232114535158,837.4662661125973,16147.526085284584,12129.395286889448,9491.300021758816,8587.690890221056,13.578589039455458,9.770853314749496,23.942333399859216,9.68628927022532,49.99999999994028,20.97957869633578,297640.07496323966,227957.49101104136,256575.98317986145,69682.58395219843,20717.086202854065,0.7658830587218319,0.8620343991364405,0.06960449195362133,0.15499514032579825,0.22202247317690108,0.9445210942786196,0.01081753917406658,0.45138684998778034,0.01226188565290098,0,0,0,2394.903637678571,525.7263269642857,89.06375575892858,1734.2917684375,3383.468285803571,689.9149636160713,3671300.845833016
23,0,2.236863851547241,2021,9,87.73847465527956,213.6906707301568,0.00128654705379813,55.907074995498355,139109.25057411627,95815.69483760132,65407.09509800038,300332.04050971795,394954859270.79193,11581501700.892937,14715368105.221722,406536360971.6849,0,52538.7130570252,0,0,5700.6423718701935,1434.9579267800275,1242.187820456933,22154.97129635931,25845.07695535044,11171.714075100635,65201.17509442557,5795.6829145041875,104289.30486280889,10265.430677101258,1068.1846126552005,6213.567937456075,4711.00823419424,6588.2085959618935,5981.994366087322,15.742471666325386,11.258037764368362,29.55229676254124,13.072162530180668,49.999999999944,24.805217663100024,306708.07094491814,223636.5984712339,245791.5697675933,83071.47247368412,10693.00260437108,0.729151332021507,0.8013860509452817,0.03486377965675198,0.13082498693470837,0.15707985339000324,0.9408970388568024,0.00341806781816533,0.08649142047393243,8.6086286559583e-4,0,0,0,11031.207754375002,3479.4974242857143,574.4855931249998,6041.734696785715,8139.677213749999,666.0512461607144,5328536.875073971
24,0,2.320039987564087,2020,17,79.08384330574215,144.5115672760261,2.418483213178435,34.579702158919744,129156.35466694285,85648.68413828353,54404.63111818382,269209.66992341017,109080913488.23572,9682396966.288347,11806272084.37646,118763310454.52408,0,40345.27775819338,0,0,5320.243401911405,1440.1640254055835,1432.4420960992372,17181.548600989518,24713.719428571338,10257.286668021208,54098.7616314086,11330.847488581492,91917.63255481182,8567.52694065465,874.591371986551,6412.668605925795,4855.713499896591,4060.9104048673057,3678.557311325011,17.730995237636094,4.8989196090104326,26.95306156024439,7.77446599183272,49.99999999999853,14.215492175008931,267480.0835009492,201760.4076183104,218941.95621929996,65719.67588263868,8534.279458979536,0.7543006753158668,0.8185355460999136,0.03190622399723174,0.1305287038285912,0.17422946874957104,0.9495961249179088,0,0.03016245248902738,0,0,0,0,13093.284112767857,4936.713434285714,277.2903645535714,4368.623716517856,5678.851734196428,552.7862645535714,4287188.767142801
25,0,2.2634952068328857,2020,11,68.0626986283479,166.5170228007643,0.0059085555987549,50.20210812044635,129698.38239963476,86967.22840298264,57046.9160365919,273712.52683920925,108562151942.12524,7658902392.564144,11090564428.86053,116221054334.68936,0,25296.488010062632,0,0,5624.762693462353,1366.2834287367712,917.5852083534666,27712.832900075497,23650.815839284976,9614.962712688595,43292.95840451217,7685.390182552558,121260.92715826568,7641.604346963157,800.289481795127,5729.705415497205,4359.323290848752,5748.293713998256,5197.874720621803,20.981420403583023,4.967920194235162,26.456794097917115,7.334166380009567,49.99999999998469,15.757948286604266,274864.96257234487,213947.01033121723,241659.8432312928,60917.95224112761,9557.19801463804,0.7783713439827968,0.8791947906699368,0.03477052122320817,0.16505019995865625,0.2531567469331622,0.9417769763932788,0.0089704262134177,0.15286796178077366,0.00695045618697942,0,0,0,11442.19705526786,5185.441118392858,278.944164375,5591.9010149107135,5957.62744875,483.0070348214285,3034410.345524219
26,0,2.3498120307922363,2021,1,50.1102906650384,164.01946830023545,0,50.86830497019584,124863.36219651952,85370.5884401179,59448.562869931135,269682.51350656856,325675763267.59644,3068774587.5844584,10448617768.807442,328744537855.1809,0,22289.040305728715,0,0,5680.62800911604,1367.6226057863605,762.2131924066823,23040.575652205396,24691.9783571429,9883.051248425088,68501.45493690747,8948.96960977112,104010.98186160265,9102.549472295546,762.2722671103858,14171.03564855598,10699.027182278704,6288.538619829669,5663.500876460203,28.78830559747746,5.143246888466371,24.51468197929545,6.921456689087388,49.9999999999995,14.215492175009803,279041.34120166564,225901.2614364016,248941.837088607,53140.07976526395,16362.5280590098,0.8095619826925243,0.8921324561319914,0.05863836515602345,0.14670807026778868,0.145799253146104,0.9519767866202904,0.02149992951701918,0.4633337620171093,0.01415217024996773,0,0,0,11386.582829285717,2685.212990625,534.8102683928572,6287.537771964286,9201.053405803572,334.56386910714286,2783745.4665715965
27,0,2.37526798248291,2021,15,99.57441402841572,333.4016907600686,0,91.54343692198256,134170.88328749986,93744.75510712252,64018.44261955575,291934.08101417817,407457964446.791,12378615620.36198,16419978072.709888,419836580067.15295,0,45238.916403382704,0,0,5625.27730378293,1287.354239506957,989.7131495994736,24299.972012536426,23750.723375822043,9340.433463935246,61563.95988325442,6438.536254129444,109885.93709078737,8100.686523119496,858.4447690590796,4870.7518463232955,3742.9968895857232,11521.481664279649,10436.123224467408,27.166145234474826,14.014773050674814,26.66581602606455,18.27286057082135,49.99999999999845,36.11430438381428,297379.9565953248,219938.7234864557,244238.69549899217,77441.23310886895,14179.12011469698,0.7395882560630969,0.8213018062658225,0.04768014723329842,0.1417263304060673,0.15676142459811063,0.9401864922998324,0.02890362111724642,0.2272783235888145,0.01742418225444331,0,0,0,10453.941869553568,4504.923754642857,651.652221517857,6663.5846924107145,7377.719927053572,422.9488033928571,4674484.50084156
