year,month,mean_spot_price_eur_mwh,mean_residential_demand_gwh,mean_commercial_demand_gwh,mean_industrial_demand_gwh,mean_coal_cap_gw,mean_combined_cycle_cap_gw,mean_gas_turbine_cap_gw,mean_vapor_turbine_cap_gw,mean_cogeneration_cap_gw,mean_diesel_cap_gw,mean_nonrenewable_waste_cap_gw,mean_nuclear_cap_gw,mean_conventional_hydro_cap_gw,mean_run_of_river_hydro_cap_gw,mean_pumped_hydro_turb_cap_gw,mean_pumped_hydro_pump_cap_gw,mean_solar_pv_cap_gw,mean_solar_thermal_cap_gw,mean_wind_cap_gw,mean_other_renewable_cap_gw,mean_renewable_waste_cap_gw,mean_batteries_cap_gw,mean_coal_gen_gwh,mean_combined_cycle_gen_gwh,mean_gas_turbine_gen_gwh,mean_vapor_turbine_gen_gwh,mean_cogeneration_gen_gwh,mean_diesel_gen_gwh,mean_nonrenewable_waste_gen_gwh,mean_nuclear_gen_gwh,mean_conventional_hydro_gen_gwh,mean_run_of_river_hydro_gen_gwh,mean_pumped_hydro_gen_gwh,mean_pumped_hydro_consumption_gwh,mean_solar_pv_gen_gwh,mean_solar_thermal_gen_gwh,mean_wind_gen_gwh,mean_other_renewable_gen_gwh,mean_renewable_waste_gen_gwh,mean_batteries_gen_gwh,mean_nuclear_cap_factor,mean_solar_pv_cap_factor,mean_solar_thermal_cap_factor,mean_wind_cap_factor,mean_imports_France_gwh,mean_exports_France_gwh,mean_net_flows_France_gwh,mean_imports_Portugal_gwh,mean_exports_Portugal_gwh,mean_net_flows_Portugal_gwh,mean_imports_Morocco_gwh,mean_exports_Morocco_gwh,mean_net_flows_Morocco_gwh,mean_cost_coal_eur_gwh,mean_cost_gas_eur_gwh,mean_cost_diesel_eur_gwh,mean_cost_uranium_eur_gwh,mean_eu_ets_price_eur_tco2,mean_total_demand_gwh,mean_renewable_generation_gwh,mean_nonrenewable_generation_gwh,mean_total_generation_gwh,mean_total_imports_gwh,mean_total_exports_gwh,total_total_demand_gwh,total_residential_demand_gwh,total_commercial_demand_gwh,total_industrial_demand_gwh,total_total_generation_gwh,total_total_imports_gwh,total_total_exports_gwh,total_renewable_generation_gwh,total_nonrenewable_generation_gwh,total_imports_France_gwh,total_imports_Portugal_gwh,total_imports_Morocco_gwh,total_exports_France_gwh,total_exports_Portugal_gwh,total_exports_Morocco_gwh,share_renewable_generation_gwh,share_nonrenewable_generation_gwh,share_coal_gen_gwh,share_combined_cycle_gen_gwh,share_gas_turbine_gen_gwh,share_vapor_turbine_gen_gwh,share_cogeneration_gen_gwh,share_diesel_gen_gwh,share_nonrenewable_waste_gen_gwh,share_nuclear_gen_gwh,share_conventional_hydro_gen_gwh,share_run_of_river_hydro_gen_gwh,share_pumped_hydro_gen_gwh,share_solar_pv_gen_gwh,share_solar_thermal_gen_gwh,share_wind_gen_gwh,share_other_renewable_gen_gwh,share_renewable_waste_gen_gwh,share_imports_France_gwh,share_imports_Portugal_gwh,share_imports_Morocco_gwh
2020,11,42.11373611111111,13.302294101407037,9.121595830491238,6.372357521805429,5.733225,26.250145,1.1486500000000002,0.48264,5.685454,0.76867,0.432313,7.11729,13.655,3.453,3.331,2278,12.181582,2.302223,27.665003,1.099368,0.157322,0.01,0.5167458333333333,5.113531828703703,0.040213425925925986,0.17333472222222224,0.074531395885,0.23663796296296277,0.02829509212972222,6.460766203703704,2.863290277777778,0.9338875,0,0.4079,1.1395736111111112,0.15120983796296292,5.884034606481482,0.5622377314814815,0.017652271990277777,0,0.2289471113459071,0.093548901210952,0.06567992673297197,0.21268873914387362,1.2418609583333333,0.6661005416666667,0.5757604166666667,1.2174616666666667,0.24793108333333333,0.9695305833333333,0.055366,0.07713654166666667,-0.021770541666666667,5483.8146562675765,14616.666666666666,25986.22398037792,1691.9996027936843,29.6,28.796247453703703,11.551885836805093,12.644056464866575,24.195942301671668,2.514688625,0.9911681666666666,20733.298166666667,9577.651753013068,6567.548997953691,4588.097415699909,17421.0784572036,1810.57581,713.64108,8317.357802499666,9103.720654703933,894.13989,876.5724,39.86352,479.59239,178.51038,55.53831,0.4774307068837318,0.5225692931162682,0.0213567145635668,0.21133840397488535,0.0016619904868572816,0.007163793005501041,0.003080326236347932,0.00978006807970499,0.001169414762894659,0.2670185820065102,0.11833762215493285,0.03859686423270562,0,0.04709771567906159,0.0062493882684005264,0.24318270117857577,0.023236860316146364,7.295550539091095e-4,0.0513251743970118,0.05031677012151554,0.002288234915991465
2020,12,42.038870967741936,15.877188264050186,8.565459998260126,5.732443247546321,5.3855249999999995,26.250145,1.1486500000000002,0.48264,5.6814279999999995,0.76867,0.432313,7.11729,13.655,3.453,3.331,2278,12.327381,2.302223,27.673702999999996,1.099368,0.157322,0.01,0.42996225358422935,4.128481182795699,0.03793693996415774,0.15209543010752707,0.07112636602150538,0.23246606182795693,0.026121457157930107,7.089748655913978,3.5195470430107525,1.309866935483871,0,0.7042298387096774,0.9976988127240144,0.10203472222222246,9.841983086917562,0.5864807347670252,0.015066517908736558,0,0.25039073313318766,0.08093355861427616,0.0443200863783493,0.35564387920610274,0.7240275940860215,1.5242698387096774,-0.8002422446236559,0.5306412768817205,0.6683863037634409,-0.13774502688172044,0.04350643817204301,0.15383193548387097,-0.11032549731182796,6554.077229424899,18378.709677419356,29395.450800485676,1691.9996027936843,32.94,30.17509150985663,16.372677853034183,12.167938347372983,28.540616200407168,1.298175309139785,2.346488077956989,22450.268083333336,11812.628068453338,6372.702238705533,4264.937776174463,21234.218453102934,965.84243,1745.78713,12181.272322657433,9052.9461304455,538.67653,394.79711,32.36879,1134.05676,497.27941,114.45096,0.5736623812908639,0.42633761870913606,0.015064925387914202,0.1446528397917632,0.0013292263803195855,0.005329087117094452,0.0024921103847957795,0.008145096104289455,9.152380234018021e-4,0.24840909551955764,0.1233171357723013,0.04589483724829964,0,0.03495715739696541,0.003575070752003133,0.34484129627086163,0.020548986421626673,5.278974288060961e-4,0.025368323830222427,0.01859249545124222,0.0015243692661205516
2021,1,60.62740591397849,16.70650475595332,9.272305517015791,6.4157427064215735,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.6814279999999995,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,12.661051,2.302223,27.766952999999997,1.0998679999999998,0.170112,0.01,0.7843324372759857,3.7436141353046595,0.03959935035842309,0.16038272849462348,0.0730205118639785,0.23285719086021517,0.024994393750672042,6.980306563620072,4.542733870967742,1.4089932795698925,0,0.818872311827957,1.1389056899641579,0.133000448028674,9.6622333109319,0.5388054435483871,0.01303945935268817,0,0.9979561433593254,0.08995348727085593,0.057770445360277436,0.34797600265797624,1.4733707392473119,0.8387648521505376,0.6346058870967742,0.47119951612903227,0.8586351478494624,-0.3874356317204301,0.08628201612903226,0.011635174731182795,0.07464684139784947,6834.742756953079,28162.90322580645,31746.195284501104,1824.87353083314,33.18,32.39455297939068,17.43771150236344,12.039107311528628,29.47681881389207,2.0308522715053763,1.7090351747311827,24101.547416666668,12429.639538429268,6898.595304659749,4773.31257357765,21930.7531975357,1510.95409,1271.52217,12973.6573577584,8957.0958397773,1096.18783,350.57244,64.19382,624.04105,638.82455,8.65657,0.591573724846633,0.408426275153367,0.026608449243727045,0.12700197259889998,0.0013434065123662663,0.00544097819738394,0.0024772181938969885,0.007899671682022632,8.479338936972562e-4,0.23680664483137295,0.15411208039949026,0.04780004546846998,0,0.038637333870892646,0.004512035334219732,0.32779091162911395,0.0182789549628895,4.4236318155685205e-4,0.049984048433100586,0.015985426348211006,0.002927114240983446
2021,2,28.241815476190474,14.497407300839143,9.250708995884349,6.463610637800319,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.6814279999999995,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,12.996618,2.302223,27.795253,1.100868,0.170112,0.01,0.28521800595238095,2.3483539186507936,0.02775545634920622,0.1602740575396827,0.06277193335803571,0.20087338789682532,0.027869939070684524,6.488819072420635,5.660059523809524,1.73378125,0,1.167483630952381,1.436035714285714,0.20305890376984131,9.433148189484127,0.5540080605158729,0.016057077454166666,0,0.9457038230977294,0.11049303090124785,0.08820123149227564,0.3393798282564338,0.2628663392857143,1.7359264136904762,-1.473060074404762,1.3760205208333334,0.10601403273809523,1.2700064880952382,0.024260074404761904,0.03716883928571429,-0.01290876488095238,6725.939337312955,16731.071428571428,36370.735800983995,1824.87353083314,37.6,30.21172693452381,19.036148719319247,9.601935771238244,28.63808449055749,1.6631469345238095,1.8791092857142857,20302.2805,9742.257706163904,6216.476445234282,4343.546348601814,19244.792777654635,1117.63474,1262.76144,12792.291939382532,6452.5008382721,176.64618000000002,924.68579,16.30277,1166.54255,71.24143,24.97746,0.6647144548231155,0.3352855451768843,0.009959395365511357,0.08200108214029082,9.69179916986337e-4,0.0055965355361853215,0.002191904049264635,0.007014204737158905,9.731774860805986e-4,0.22658006594540633,0.19764099535622748,0.06054110394749551,0,0.05014426557611427,0.007090519753050998,0.3293917298342496,0.01934515071001134,5.606896459664047e-4,0.009178907876062249,0.04804862285000356,8.471262948037219e-4
2021,3,45.41860215053764,13.826495383440808,9.181461784320629,6.518310529371182,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.670323000000001,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,13.185565,2.302223,27.839153,1.100868,0.170112,0.01,0.34727060931899645,2.9461839157706096,0.03837219982078848,0.1405365143369174,0.06860677937190861,0.1976289202508962,0.02285605425094086,6.498233422939068,4.232143817204301,1.2476733870967742,0,0.6435255376344086,2.2777095654121866,0.48392293906810047,7.613216509856631,0.48473823924731185,0.013994708210887096,0,0.9159881206748425,0.17274265952290904,0.2101981168062783,0.27347155676239976,1.1378626075268816,0.9290137096774194,0.20884889784946237,0.5565753897849463,0.5471457795698925,0.009429610215053761,0.06695561827956989,0.017080779569892474,0.04987483870967742,6928.4953750713685,17656.451612903227,38528.0964974572,1824.87353083314,42.89,29.526267697132617,16.353399166096192,10.259688416060126,26.613087582156318,1.7613936155913978,1.4932402688172044,21967.543166666666,10286.912565279961,6831.007567534547,4849.623033852159,19800.1371611243,1310.47685,1110.97076,12166.928979575567,7633.208181548734,846.56978,414.09209,49.81498,691.1862,407.07646,12.7081,0.6144871058501646,0.3855128941498353,0.013048865835162857,0.11070432570725022,0.001441854489913319,0.005280729411913297,0.0025779338515350783,0.007426004954923137,8.588276042899098e-4,0.24417435229484746,0.15902490848306872,0.04688194796057113,0,0.08558606957500703,0.018183645079669887,0.2860703962422301,0.018214280389334515,5.258581202832827e-4,0.04275575331175785,0.02091359704381395,0.00251589065240452
2021,4,64.97829166666666,12.573716961175803,8.729018100261808,6.452124313562392,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.670339,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,13.492762,2.302223,27.989652999999997,1.102892,0.170112,0.01,0.39613136574074065,4.7566822916666665,0.03487418981481471,0.10253854166666658,0.06852056618236112,0.22575601851851843,0.02324374000611111,5.840677893518519,3.0516125,0.9947277777777778,0,0.3640138888888889,2.3125774305555558,0.36526608796296306,5.703635763888889,0.5478217592592591,0.013618344808888887,0,0.8382185416702768,0.17139392442819013,0.15865799619018794,0.20377658000579318,1.2649200694444445,0.6853923194444445,0.57952775,0.5573162222222222,0.8160414305555556,-0.25872520833333335,0.07682677777777777,0.023421625,0.05340515277777778,7244.168333464608,21316.333333333332,38314.82900578509,1824.87353083314,49.31,27.754859375000002,12.989259664253334,11.448424607114397,24.437684271367733,1.8990630694444444,1.524855375,19983.49875,9053.076212046577,6284.893032188501,4645.529505764922,17595.132675384768,1367.32541,1097.89587,9352.2669582624,8242.865717122366,910.74245,401.26768,55.31528,493.48247,587.54983,16.86357,0.5315257992539056,0.46847420074609425,0.016209856930055586,0.19464537796814915,0.00142706606025166,0.004195918914739612,0.0028038894938438507,0.009238028284988693,9.511433140718861e-4,0.23900291977999383,0.12487322718934558,0.04070466606949516,0,0.0946316109528051,0.01494683718419772,0.23339509998381966,0.02241708965448544,5.572682197570062e-4,0.051761044761777224,0.022805606948412802,0.0031437830575375514
2021,5,67.1825806451613,11.750211974728963,9.21351953310034,6.485616610450267,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.659287999999999,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,13.855333,2.302233,28.119328000000003,1.102892,0.170112,0.01,0.46155174731182796,3.352127688172043,0.03401926523297497,0.08956776433691738,0.0670695314422043,0.2055187051971325,0.023038272044758064,5.902241599462365,2.0955067204301074,1.142654569892473,0,0.5932997311827957,3.2305818772401436,0.8807344310035842,6.4504301075268815,0.5297862903225805,0.01125382824986559,0,0.8393332988572415,0.2331652279479781,0.3825566009190139,0.2293948883674205,1.7902208333333334,0.4020168682795699,1.3882039650537634,0.19072306451612903,1.3101218951612903,-1.1193988306451612,0.10106780913978494,0.022326263440860215,0.07874154569892473,8441.585551117649,24899.032258064515,40882.27816436826,1824.87353083314,52.24,27.44934811827957,14.340947824665635,10.135134573200224,24.47608239786586,2.082011706989247,1.7344650268817206,20422.315,8742.157709198347,6854.858532626654,4825.2987581749985,18210.2053040122,1549.01671,1290.44198,10669.665181551232,7540.540122460967,1331.9243,141.89796,75.19445,299.10055,974.73069,16.61074,0.5859167979396924,0.41408320206030746,0.018857255822609584,0.13695523792093153,0.0013898982966302322,0.0036593995264833333,0.002740206964168918,0.008396715693972835,9.412565160659386e-4,0.2411432313194451,0.08561446584330917,0.04668453681918085,0,0.13198933655828135,0.0359834722194095,0.2635401369660903,0.021645060745864055,4.597887875572295e-4,0.07314164106137458,0.007792221868511063,0.004129247789613478
2021,6,83.2996388888889,12.60504735622523,9.870250449174673,6.494121523303801,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.644365,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,14.205552,2.302233,28.202573,1.102486,0.170112,0.01,0.6851553240740741,5.157606134259259,0.04840567129629633,0.05133576388888887,0.06780880613027777,0.24933854166666666,0.02513571275722222,5.174162384259259,2.127083333333333,1.0593,0,0.27357916666666665,3.2848341435185184,0.9094825231481481,5.11419224537037,0.5021833333333333,0.014337445909861109,0,0.748633765254909,0.23123593814013835,0.39504364812256104,0.18133778947652648,1.9417294444444444,0.118376,1.8233534444444444,0.29644408333333333,0.7462275,-0.44978341666666666,0.06467001388888889,0.03222498611111111,0.03244502777777778,10927.698175923864,28808.333333333332,43336.718803353426,1824.87353083314,56.78,28.969419328703705,13.011413024613566,11.458948338331945,24.47036136294551,2.302843541666667,0.8968284861111111,20857.981916666668,9075.634096482167,7106.580323405765,4675.767496778737,17618.660181320767,1658.04735,645.71651,9368.217377721767,8250.442803599,1398.0452,213.43974,46.56241,85.23072,537.2838,23.20199,0.5317213273489384,0.46827867265106154,0.02799939542828237,0.21076951246291017,0.001978134714822606,0.0020978751857185307,0.0027710586339341086,0.010189409872966978,0.001027190092716989,0.21144609625970978,0.08692488442587082,0.04328910326612731,0,0.13423725521653357,0.03716669769026547,0.20899537074734773,0.02052210532917464,5.859106736188919e-4,0.07935025624038097,0.012114413797837361,0.0026427894925497956
2021,7,92.5494623655914,14.50327482387406,10.364628855860238,6.1588773462513675,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.644379,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,14.374103000000002,2.302233,28.202573,1.102486,0.170112,0.01,0.4449186827956989,5.064809139784947,0.05534464605734767,0.0941510976702509,0.06765070584139785,0.28082706093189946,0.026694734797311825,6.901920586917563,2.3792459677419355,0.777489247311828,0,0.31181586021505375,3.55771146953405,1.1321780913978494,5.741933915770609,0.4789453405017921,0.014159051195430107,0,0.9942760433901409,0.24750841631885134,0.4917738957776425,0.20359610152487184,1.8681087903225806,0.17841942204301076,1.68968936827957,0.1885976747311828,0.9443688172043011,-0.7557711424731183,0.060282405913978494,0.11179715053763441,-0.05151474462365591,13453.5502828464,36556.77419354839,44505.36417700495,1824.87353083314,53.69,31.026781025985663,14.081663083453494,12.936316654796416,27.01797973824991,2.116988870967742,1.2345853897849461,23083.925083333335,10790.4364689623,7711.283868760017,4582.204745611018,20101.376925257933,1575.03972,918.53153,10476.7573340894,9624.619591168534,1389.87294,140.31667,44.85011,132.74405,702.6104,83.17708,0.5211960042859087,0.4788039957140913,0.016467503755131563,0.18746069057911802,0.002048437617968716,0.0034847571351517173,0.002503914300654514,0.010394080669707765,9.880359322173725e-4,0.2554565757241416,0.0880615793923921,0.028776735153558518,0,0.1316794040117413,0.04190461693903048,0.21252269678926566,0.01772691167666172,5.240603232589166e-4,0.06914317089659597,0.006980450668714551,0.002231195910945016
2021,8,106.1260752688172,14.45653785274999,9.538548092281527,5.910877988660241,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.638137,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,14.54851,2.302233,28.207263,1.102486,0.170112,0.01,0.45314504928315424,5.525045138888889,0.06502027329749081,0.13912029569892478,0.0637038219936828,0.30631339605734786,0.025259751094354837,6.948571796594982,2.1470685483870966,0.6462392473118279,0,0.2844986559139785,3.2886700268817206,0.9016045026881722,4.990545586917563,0.5681384408602149,0.01344437054596774,0,0.9999273199565795,0.22604858001827818,0.3916217440581262,0.17692413428830592,2.3467788978494624,0.007497177419354839,2.3392817204301077,0.08185774193548387,1.4587897849462366,-1.3769320430107528,0.029998870967741936,0.09083435483870968,-0.06083548387096774,15304.197481477506,45016.77419354839,43289.26985387781,1824.87353083314,61.07,29.90596393369176,12.555710723592563,13.526179522908826,26.081890246501388,2.4586355107526883,1.557121317204301,22250.03716666667,10755.664162445993,7096.679780657456,4397.693223563219,19404.926343397034,1829.22482,1158.49826,9341.448778352866,10063.477565044166,1746.0035,60.90216,22.31916,5.5779,1085.3396,67.58076,0.4813957349305531,0.5186042650694468,0.01737393436597023,0.2118345367866892,0.0024929279543384553,0.0053339805659824175,0.0024424541853222464,0.011744294342256753,9.684785441401497e-4,0.2664136583247474,0.08232028154765751,0.02477731641396329,0,0.1260901719852479,0.03456821933406889,0.19134140738081634,0.021782870623666732,5.154676451324751e-4,0.0899773319981767,0.0031384896248639123,0.0011501800937056687
2021,9,156.78916666666666,12.74752113042335,9.978202542522979,6.521550401127746,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.638149,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,14.826098,2.302238,28.409413,1.10249,0.170112,0.01,0.6848314814814815,6.962156712962963,0.09956921296296292,0.16178252314814795,0.06738862145680556,0.3178465277777777,0.02231182245097222,6.821224305555556,1.6191680555555557,0.5457027777777778,0,0.25045416666666664,2.6833234953703706,0.6106369212962963,4.389545833333333,0.5574733796296295,0.01161453645361111,0,0.9840681987104642,0.18098649390894156,0.2652362272259846,0.15451026155779188,1.729138388888889,0.083355625,1.6457827638888889,0.1421035277777778,1.0993578194444444,-0.9572542916666666,0.027737583333333333,0.08992191666666667,-0.062184333333333335,18160.118598880497,65194,45946.36525198668,1824.87353083314,62.16,29.247274074074074,10.417464999416573,15.137111207796666,25.55457620721324,1.8989795,1.2726353611111112,21058.037333333334,9178.215213904812,7184.305830616545,4695.516288811978,18399.294869193534,1367.26524,916.29746,7500.574799579934,10898.7200696136,1244.97964,102.31454000000001,19.97106,60.01605,791.53763,64.74378,0.40765555706911144,0.5923444429308886,0.026798780614807276,0.27244265983944466,0.003896335910859586,0.006330863084416242,0.002637047114785801,0.012437949477247044,8.731047727050274e-4,0.2669277021166229,0.0633611781477525,0.02135440530701281,0,0.10500363901996362,0.02389540395210831,0.17177141963693784,0.02181501172663832,4.544992786979851e-4,0.06766453001872942,0.005560785928340557,0.001085425291674526
2021,10,199.69596774193548,11.858764245985046,9.083726851915852,6.333758118048922,4.8837150000000005,26.250145,1.1486500000000002,0.48264,5.638175,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,15.378744,2.302244,28.411413,1.10249,0.170112,0.01,0.7355078405017922,5.971265905017921,0.06283803763440854,0.155285170250896,0.06475993635698925,0.27858445340501803,0.022238058400806452,6.386806003584229,1.3142056451612902,0.46306586021505375,0,0.4959556451612903,2.396533154121864,0.4363863127240144,5.78935170250896,0.595671146953405,0.012139659054032257,0,0.23080889458847276,0.155834127554361,0.18954824628667266,0.2037685243781772,1.145992930107527,0.11942844086021505,1.0265644892473118,0.1420409005376344,1.3306981586021505,-1.188657258064516,0.09031370967741935,0.010593293010752687,0.07972041666666667,25046.948267578187,87810.32258064517,53248.34899072307,1824.87353083314,59.08,27.27624921594982,11.00735348073862,13.67728540515206,24.68463888589068,1.3783475403225807,1.4607198924731182,20293.529416666668,8822.920599012874,6758.292777825394,4712.316039828398,18365.371331102666,1025.49057,1086.7756,8189.470989669533,10175.900341433133,852.61874,105.67843,67.1934,88.85476,990.03943,7.88141,0.4459191617759592,0.5540808382240408,0.02979617582828793,0.24190209679068855,0.0025456332549521595,0.006290761269335577,0.002623491340357623,0.011285741496678412,9.0088651908606e-4,0.2587360517246545,0.053239816520567695,0.018759272207937154,0,0.09708601228481739,0.017678456417421825,0.23453256615465645,0.024131248170451484,4.917900201072448e-4,0.046425347172591495,0.005754222340227249,0.0036587008663530067
2021,11,193.79359722222222,13.82812786861725,9.502933853580918,6.630994990764797,3.764125,26.250145,1.1486500000000002,0.48264,5.6347950000000004,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,16.137746,2.302244,28.667483,1.10249,0.170112,0.01,0.8348604166666668,8.86435787037037,0.04253541666666676,0.16288148148148135,0.06778561659486111,0.24643425925925933,0.025281412652916665,4.9804511574074075,1.4196916666666666,0.5840736111111111,0,0.3726291666666667,1.8715557870370372,0.22932129629629633,8.820878703703704,0.6150726851851851,0.015784502477083334,0,0.2123891776744194,0.11597380371689064,0.09960772893589745,0.3076963088703568,0.31295398611111114,1.4493888472222223,-1.136434861111111,0.29945544444444444,0.9512719027777777,-0.6518164583333333,0.064164125,0.06656225,-0.002398124999999999,15427.1482911559,84457.33333333333,50868.34666362549,1824.87353083314,75.73,29.962056712962966,13.556378252477083,15.224587631099629,28.780965883576712,0.6765735555555555,2.467223,21572.680833333336,9956.25206540442,6842.112374578261,4774.316393350654,20722.295436175234,487.13296,1776.40056,9760.5923417835,10961.703094391733,225.32687,215.60792,46.19817,1043.55997,684.91577,47.92482,0.47101887779981566,0.5289811222001842,0.029007380087374454,0.3079937590082284,0.0014779009446287818,0.005659347297111611,0.0023552238263671904,0.008562404064412658,8.784073736504793e-4,0.17304669959841074,0.04932745038542245,0.0202937459942719,0,0.06502755309212896,0.00796781099091445,0.3064830672947346,0.021370814574925855,5.484354674173894e-4,0.010873644316770206,0.010404634981876085,0.0022293944289275567
2021,12,239.07416666666666,15.539506939463958,8.454585957799132,5.6610629047082375,3.764125,26.250145,1.1486500000000002,0.48264,5.633551000000001,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,16.608134,2.302244,28.690208,1.10249,0.170112,0.01,0.9905619399641575,6.999041890681004,0.04002262544802861,0.1564534050179212,0.06529018425080645,0.25212018369175615,0.021054980464516128,5.292218301971326,2.6820967741935484,1.125252688172043,0,0.7365174731182795,1.3552367831541219,0.13461783154121876,9.201441308243728,0.602889112903226,0.014050619478897849,0,0.2154466507002981,0.08160078568454,0.05847244320811293,0.3207171348581275,0.37665985215053766,1.6712806048387097,-1.2946207526881721,0.31351556451612905,0.8198043951612903,-0.5062888306451613,0.11455487903225807,0.04898896505376344,0.06556591397849462,14938.039067034953,110588.06451612903,48915.86323506211,1824.87353083314,80.65,29.65515580197133,15.115585117686784,13.816763511489516,28.9323486291763,0.8047302956989247,2.5400739650537636,22063.43591666667,11561.393162961185,6290.211952602554,4211.8308011029285,21525.667380107167,598.71934,1889.81503,11245.995327558967,10279.6720525482,280.23493,233.25558,85.22883,1243.43277,609.93447,36.44779,0.5224458377514416,0.47755416224855846,0.0342371769627179,0.241910602571094,0.0013833175440056923,0.005407559787944371,0.0022566499902108104,0.0087141278063236835,7.277314653703438e-4,0.18291699612089166,0.09270235225524819,0.03889254559297348,0,0.04684157516985877,0.004652848383192295,0.31803298882430514,0.02083789050900809,4.856370168555468e-4,0.013018640725582226,0.010836160193368125,0.003959404765250799
2022,1,201.97865591397849,15.70581637304026,8.785832268904903,6.071644256800357,3.764125,26.250145,1.1486500000000002,0.48264,5.6376859999999995,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,16.882638,2.302244,28.898678,1.10377,0.170112,0.015,0.9808940412186378,7.969542338709677,0.0471913082437275,0.16242058691756267,0.06581922574771505,0.2533801523297491,0.02015331796155914,6.7825843413978495,2.1548924731182795,0.992502688172043,0,0.549877688172043,2.058484543010753,0.22256070788530458,7.207010304659498,0.5933585349462365,0.013334612790994623,0,0.9622409819298595,0.12192908140367358,0.09667120769358269,0.2493889272256502,0.6409994758064517,1.2307538306451613,-0.5897543548387096,0.1894627822580645,1.2286410483870969,-1.0391782661290323,0.13224779569892472,0.05475512096774193,0.07749267473118279,16477.165898602834,82890.96774193548,56609.899352252825,2544.974630763629,89.24,30.563292898745523,13.24214386458311,16.281985312526476,29.524129177109586,0.9627100537634409,2.51415,22739.089916666668,11685.127381541954,6536.659208065248,4517.303327059466,21965.95210776953,716.25628,1870.5276,9852.155035249833,12113.7970725197,476.90361,140.96031,98.39236,915.68085,914.10894,40.73781,0.4485193715671012,0.5514806284328988,0.033223470718964906,0.2699331889147999,0.0015983979734215325,0.005501282897904718,0.002229336735145621,0.008582138047485505,6.826049920274787e-4,0.22973020815314918,0.07298750321106824,0.033616662568376185,0,0.06972210867464707,0.0075382649408626285,0.24410577061988945,0.020097410202576764,4.516513496808945e-4,0.021711037502959656,0.0064172183071518766,0.004479312324695356
2022,2,200.80955357142858,14.420192798264548,9.218328177485667,6.442889986551375,3.764125,26.250145,1.1486500000000002,0.48264,5.637724,0.76867,0.445103,7.11729,13.655,3.453,3.331,2278,17.198635999999997,2.302258,29.056978,1.10377,0.170112,0.015,0.8836634424603174,7.001052455357143,0.0520270337301586,0.15724875992063503,0.0712369164251488,0.2846248759920635,0.019212555010565475,7.0993241567460315,1.6454002976190476,0.6331309523809524,0,0.7153645833333333,2.468743427579365,0.31195535714285727,6.880384672619048,0.5681065228174602,0.01437846621532738,0,0.9999873547375476,0.14354297791867712,0.13549973857962802,0.23678940984912636,1.7133953720238095,0.2549538095238095,1.4584415625,0.036154791666666665,2.082248095238095,-2.0460933035714284,0.05400011904761905,0.11977654761904762,-0.06577642857142857,20450.222646793944,82108.92857142857,61804.24226186841,2544.974630763629,82.21,30.08141096230159,12.522099696374058,15.568390195642063,28.09048989201612,1.8035502827380951,2.4569784523809526,20214.708166666667,9690.369560433775,6194.716535270369,4329.622070962524,18876.80920743483,1211.98579,1651.08952,8414.850995963367,10461.958211471467,1151.40169,24.29602,36.28808,171.32896,1399.27072,80.48984,0.4457771916584869,0.5542228083415133,0.03145774409265366,0.24923212383515544,0.0018521226909946392,0.005597935832558345,0.0025359798529322112,0.010132428344475388,6.839522943323986e-4,0.2527305213984112,0.05857499473822646,0.022538978665548333,0,0.08788538174555054,0.011105372613366962,0.24493644286974825,0.020224158603190736,5.11862422855574e-4,0.06099556748957913,0.0012870829880735752,0.0019223630223325855
